,siren,division,categorieEntreprise,dateCreationUniteLegale,annee,CIR,nb_brevets,Id_ETI,annee_creation
8812,524579927,71,GE,2010-08-01,2021,0.0,0.0,0,2010
8813,524652690,71,GE,2010-09-01,2021,129326.0,0.0,0,2010
8814,524812948,71,ETI,2010-09-15,2021,0.0,0.0,1,2010
8815,525025730,71,ETI,2010-09-01,2021,0.0,0.0,1,2010
8816,525278271,96,GE,2010-10-01,2021,0.0,0.0,0,2010
8817,527565311,62,ETI,2010-10-01,2021,0.0,0.0,1,2010
8818,527591556,96,ETI,2010-10-01,2021,0.0,0.0,1,2010
8819,527691612,71,GE,2010-09-22,2021,0.0,0.0,0,2010
8820,527781850,72,GE,2010-10-13,2021,0.0,0.0,0,2010
8821,527997662,71,GE,2010-10-28,2021,0.0,0.0,0,2010
8822,528293095,71,ETI,2010-11-04,2021,0.0,0.0,1,2010
8823,528456619,26,ETI,2010-10-22,2021,0.0,0.0,1,2010
8824,528605991,62,ETI,2010-11-01,2021,0.0,0.0,1,2010
8825,528616584,71,GE,2010-12-26,2021,115292.0,0.0,0,2010
8826,528634264,96,GE,2010-06-14,2021,0.0,0.0,0,2010
8827,528643059,71,GE,2010-10-01,2021,0.0,0.0,0,2010
8828,528825888,30,GE,2010-11-10,2021,0.0,0.0,0,2010
8829,528912116,62,GE,2010-11-08,2021,0.0,0.0,0,2010
8830,528955321,22,ETI,2010-11-24,2021,4625865.0,0.0,1,2010
8831,529007684,25,ETI,2010-12-09,2021,10716.0,0.0,1,2010
8832,529074486,25,ETI,2010-12-01,2021,0.0,0.0,1,2010
8833,529170839,71,ETI,2011-01-01,2021,0.0,0.0,1,2011
8834,529193468,71,ETI,2010-12-13,2021,76338.0,0.0,1,2010
8835,529210494,71,GE,2010-12-10,2021,0.0,0.0,0,2010
8836,529210536,62,ETI,2010-12-09,2021,0.0,0.0,1,2010
8837,529212227,71,GE,2010-12-02,2021,0.0,0.0,0,2010
8838,529212847,62,ETI,2010-12-09,2021,0.0,0.0,1,2010
8839,529218596,62,GE,2010-12-17,2021,0.0,0.0,0,2010
8840,529235749,72,ETI,2010-12-14,2021,0.0,0.0,1,2010
8841,529236648,71,GE,2010-12-20,2021,0.0,0.0,0,2010
8842,529243271,21,ETI,2010-12-27,2021,1341000.0,0.0,1,2010
8843,529284879,62,GE,2010-12-21,2021,0.0,0.0,0,2010
8844,529293912,71,GE,2010-12-13,2021,0.0,0.0,0,2010
8845,529294027,71,GE,2010-12-13,2021,0.0,0.0,0,2010
8846,529294092,71,GE,2010-12-13,2021,0.0,0.0,0,2010
8847,529294100,71,GE,2010-12-13,2021,0.0,0.0,0,2010
8848,529296709,62,ETI,2010-12-08,2021,20331.0,0.0,1,2010
8849,529936650,71,ETI,2011-01-18,2021,0.0,0.0,1,2011
8850,530288224,62,ETI,2011-02-04,2021,12000.0,0.0,1,2011
8851,530429224,72,ETI,2011-02-10,2021,0.0,0.0,1,2011
8852,530604594,22,ETI,2011-02-23,2021,0.0,0.0,1,2011
8853,531323681,22,ETI,2011-03-16,2021,0.0,0.0,1,2011
8854,531680437,95,GE,2011-03-25,2021,0.0,0.0,0,2011
8855,531788941,71,ETI,2011-03-10,2021,220.0,0.0,1,2011
8856,531918456,25,ETI,2011-05-01,2021,0.0,0.0,1,2011
8857,532144326,71,ETI,2011-05-01,2021,0.0,0.0,1,2011
8858,532267382,71,ETI,2011-04-29,2021,0.0,0.0,1,2011
8859,532654514,71,ETI,2011-06-01,2021,35577.0,0.0,1,2011
8860,532957610,71,GE,2011-06-07,2021,0.0,0.0,0,2011
8861,532964228,71,ETI,2011-06-06,2021,0.0,0.0,1,2011
8862,532986080,71,ETI,2011-04-01,2021,0.0,0.0,1,2011
8863,532987658,32,ETI,2011-04-22,2021,0.0,0.0,1,2011
8864,533063889,25,ETI,2011-07-01,2021,0.0,0.0,1,2011
8865,533141552,96,ETI,2011-06-21,2021,0.0,0.0,1,2011
8866,533213773,21,ETI,2011-06-23,2021,0.0,0.0,1,2011
8867,533297834,62,ETI,2011-06-23,2021,0.0,0.0,1,2011
8868,533623286,71,ETI,2011-07-01,2021,0.0,0.0,1,2011
8869,533670790,71,GE,2011-07-06,2021,0.0,0.0,0,2011
8870,533706800,71,GE,2011-06-07,2021,0.0,0.0,0,2011
8871,533706834,71,GE,2011-06-01,2021,0.0,0.0,0,2011
8872,533869780,71,ETI,2011-06-21,2021,126181.0,0.0,1,2011
8873,533886859,29,ETI,2011-07-05,2021,0.0,0.0,1,2011
8874,533969457,71,ETI,2011-07-06,2021,0.0,0.0,1,2011
8875,534014956,62,GE,2011-08-01,2021,0.0,0.0,0,2011
8876,534181623,62,ETI,2011-07-26,2021,0.0,0.0,1,2011
8877,534690581,95,ETI,2011-09-13,2021,0.0,0.0,1,2011
8878,534737291,71,ETI,2011-08-29,2021,0.0,0.0,1,2011
8879,534870803,71,GE,2011-09-30,2021,0.0,0.0,0,2011
8880,534881628,71,GE,2011-08-01,2021,0.0,0.0,0,2011
8881,534933627,71,ETI,2011-09-01,2021,0.0,0.0,1,2011
8882,534969647,62,GE,2011-09-26,2021,0.0,0.0,0,2011
8883,535199103,71,ETI,2011-10-01,2021,447000.0,0.0,1,2011
8884,535205660,32,GE,2011-10-06,2021,0.0,0.0,0,2011
8885,535353395,71,GE,2011-09-19,2021,0.0,0.0,0,2011
8886,535406433,32,ETI,2011-10-19,2021,277000.0,0.0,1,2011
8887,537507022,62,ETI,2011-10-19,2021,0.0,0.0,1,2011
8888,537616377,96,ETI,2011-10-21,2021,0.0,0.0,1,2011
8889,537897811,71,ETI,2011-11-01,2021,0.0,0.0,1,2011
8890,537915399,71,GE,2011-11-16,2021,0.0,0.0,0,2011
8891,537915530,62,GE,2011-11-16,2021,0.0,0.0,0,2011
8892,537934192,62,GE,2011-11-17,2021,0.0,0.0,0,2011
8893,537934507,71,GE,2011-11-17,2021,0.0,0.0,0,2011
8894,537934630,71,GE,2011-11-16,2021,0.0,0.0,0,2011
8895,537961369,71,GE,2011-10-03,2021,0.0,0.0,0,2011
8896,537975427,96,GE,2011-07-13,2021,0.0,0.0,0,2011
8897,538008319,71,ETI,2011-11-17,2021,0.0,0.0,1,2011
8898,538055906,71,ETI,2011-10-10,2021,0.0,0.0,1,2011
8899,538125956,22,ETI,2011-11-03,2021,0.0,0.0,1,2011
8900,538203175,62,ETI,2011-11-30,2021,0.0,0.0,1,2011
8901,538209594,62,ETI,2011-11-30,2021,94924.0,0.0,1,2011
8902,538215690,71,ETI,2011-09-06,2021,0.0,0.0,1,2011
8903,538275413,25,GE,2011-12-02,2021,0.0,0.0,0,2011
8904,538295742,29,GE,2011-11-28,2021,5418483.0,0.0,0,2011
8905,538329970,71,GE,2011-11-22,2021,0.0,0.0,0,2011
8906,538457847,96,ETI,2012-01-01,2021,0.0,0.0,1,2012
8907,538463043,26,ETI,2011-12-05,2021,433411.0,0.0,1,2011
8908,538465865,29,ETI,2011-12-01,2021,69867.0,0.0,1,2011
8909,538514407,25,ETI,2011-12-02,2021,0.0,0.0,1,2011
8910,538522012,29,ETI,2011-12-05,2021,0.0,0.0,1,2011
8911,538532722,71,ETI,2011-12-06,2021,0.0,0.0,1,2011
8912,538600412,26,ETI,2011-12-16,2021,0.0,0.0,1,2011
8913,538612268,62,GE,2011-11-30,2021,31967.0,0.0,0,2011
8914,538612334,71,GE,2011-11-30,2021,0.0,0.0,0,2011
8915,538612367,71,GE,2011-11-30,2021,0.0,0.0,0,2011
8916,538613613,20,GE,2011-11-30,2021,67000.0,0.0,0,2011
8917,538675083,62,GE,2011-12-12,2021,0.0,0.0,0,2011
8918,538695040,20,GE,2011-12-21,2021,0.0,0.0,0,2011
8919,538724329,71,GE,2011-12-12,2021,0.0,0.0,0,2011
8920,538760125,22,ETI,2012-01-02,2021,2672916.0,3.0,1,2012
8921,538771650,71,ETI,2011-12-21,2021,1998277.0,0.0,1,2011
8922,539072793,71,GE,2011-11-30,2021,0.0,0.0,0,2011
8923,539075259,71,GE,2011-11-30,2021,0.0,0.0,0,2011
8924,539501205,21,ETI,2012-01-16,2021,0.0,0.0,1,2012
8925,539658310,71,ETI,2011-12-22,2021,0.0,0.0,1,2011
8926,539869107,62,ETI,2012-02-01,2021,0.0,0.0,1,2012
8927,539928911,71,ETI,2012-02-09,2021,0.0,0.0,1,2012
8928,540013802,71,GE,2012-03-01,2021,0.0,0.0,0,2012
8929,540018439,25,ETI,2012-02-23,2021,0.0,0.0,1,2012
8930,542001193,71,GE,1954-01-01,2021,0.0,0.0,0,1954
8931,542015904,22,ETI,1980-07-01,2021,133007.0,0.0,1,1980
8932,542021829,71,GE,1900-01-01,2021,0.0,0.0,0,1900
8933,542029152,71,GE,1983-03-01,2021,0.0,0.0,0,1983
8934,542035795,29,ETI,1986-12-22,2021,54460.0,0.0,1,1986
8935,542036850,22,ETI,1954-03-19,2021,8570000.0,0.0,1,1954
8936,542040928,25,ETI,1900-01-01,2021,0.0,0.0,1,1900
8937,542044417,20,GE,2000-10-01,2021,0.0,0.0,0,2000
8938,542046677,96,ETI,1954-01-01,2021,0.0,0.0,1,1954
8939,542062922,21,ETI,1900-01-01,2021,3079529.0,0.0,1,1900
8940,542065479,29,GE,1954-01-01,2021,112254000.0,400.0,0,1954
8941,542076682,20,GE,1958-01-01,2021,0.0,0.0,0,1958
8942,542078555,22,ETI,1977-01-01,2021,0.0,0.0,1,1977
8943,542084447,25,ETI,1954-01-01,2021,0.0,0.0,1,1954
8944,542094750,29,GE,1998-12-28,2021,833000.0,2.0,0,1998
8945,542097944,25,GE,1954-01-01,2021,0.0,0.0,0,1954
8946,542098553,20,ETI,1900-01-01,2021,0.0,0.0,1,1900
8947,542750138,22,ETI,1954-01-01,2021,0.0,0.0,1,1954
8948,544501927,32,ETI,1954-01-01,2021,54127.0,0.0,1,1954
8949,546780065,20,GE,1967-01-01,2021,0.0,0.0,0,1967
8950,547020040,26,ETI,1900-01-01,2021,0.0,0.0,1,1900
8951,548201490,20,GE,1954-01-01,2021,2741139.0,0.0,0,1954
8952,549800522,71,ETI,1954-01-01,2021,710784.0,0.0,1,1954
8953,550200869,20,ETI,1955-01-01,2021,0.0,0.0,1,1955
8954,550800528,25,ETI,1955-01-01,2021,351694.0,0.0,1,1955
8955,552009169,32,ETI,1955-01-01,2021,0.0,0.0,1,1955
8956,552012791,20,ETI,1955-01-01,2021,0.0,0.0,1,1955
8957,552016487,20,GE,1955-01-01,2021,2557512.0,4.0,0,1955
8958,552018152,26,ETI,1955-01-01,2021,0.0,0.0,1,1955
8959,552021214,22,ETI,1989-02-05,2021,0.0,0.0,1,1989
8960,552024879,20,ETI,1968-01-01,2021,46256.0,0.0,1,1968
8961,552027898,22,ETI,1980-01-01,2021,1612449.0,0.0,1,1980
8962,552031650,71,ETI,1955-01-01,2021,0.0,0.0,1,1955
8963,552035826,26,ETI,1941-06-30,2021,0.0,1.0,1,1941
8964,552058158,71,GE,1980-12-15,2021,0.0,0.0,0,1980
8965,552065187,20,GE,1955-01-01,2021,14232000.0,0.0,0,1955
8966,552068637,26,ETI,1955-01-01,2021,0.0,0.0,1,1955
8967,552076416,96,ETI,1955-01-01,2021,0.0,0.0,1,1955
8968,552081739,22,ETI,1955-01-01,2021,8322816.0,6.0,1,1955
8969,552085672,25,ETI,1975-01-01,2021,0.0,0.0,1,1975
8970,552097610,62,ETI,1900-01-01,2021,0.0,0.0,1,1900
8971,552105603,25,ETI,1955-01-01,2021,0.0,0.0,1,1955
8972,552134454,22,ETI,1955-01-01,2021,186233.0,0.0,1,1955
8973,552139677,21,ETI,1955-01-01,2021,4766651.0,4.0,1,1955
8974,552146854,20,GE,1980-01-01,2021,0.0,0.0,0,1980
8975,552721193,25,ETI,1955-01-01,2021,0.0,0.0,1,1955
8976,556750248,22,ETI,1967-01-01,2021,0.0,0.0,1,1967
8977,556850279,62,ETI,1968-01-01,2021,0.0,0.0,1,1968
8978,558201075,21,ETI,1973-01-01,2021,0.0,0.0,1,1973
8979,559801675,29,ETI,1955-01-01,2021,833376.0,0.0,1,1955
8980,562033068,21,GE,1956-01-01,2021,7292324.0,0.0,0,1956
8981,562034124,20,GE,1981-01-16,2021,331000.0,0.0,0,1981
8982,562045336,22,ETI,1970-09-26,2021,0.0,0.0,1,1970
8983,562050856,32,ETI,1981-01-27,2021,0.0,1.0,1,1981
8984,562061002,20,ETI,1956-01-01,2021,0.0,0.0,1,1956
8985,562079921,25,ETI,1956-01-01,2021,460000.0,0.0,1,1956
8986,562110965,30,ETI,1956-01-01,2021,2671000.0,0.0,1,1956
8987,562128132,20,ETI,1900-01-01,2021,580257.0,0.0,1,1900
8988,562137596,20,GE,1956-01-01,2021,0.0,0.0,0,1956
8989,568504161,29,ETI,1956-01-01,2021,838000.0,0.0,1,1956
8990,569800873,71,GE,1900-01-01,2021,1370000.0,0.0,0,1900
8991,572017903,62,ETI,1976-01-01,2021,0.0,0.0,1,1976
8992,572020154,25,ETI,1983-06-30,2021,128000.0,0.0,1,1983
8993,572020394,25,ETI,1957-01-01,2021,0.0,0.0,1,1957
8994,572040509,22,ETI,1900-01-01,2021,690000.0,0.0,1,1900
8995,572051571,25,ETI,1957-01-01,2021,195296.0,1.0,1,1957
8996,572071140,21,ETI,1957-01-01,2021,0.0,0.0,1,1957
8997,572082253,20,GE,1900-01-01,2021,2153480.0,0.0,0,1900
8998,572089795,26,GE,1973-01-01,2021,0.0,0.0,0,1973
8999,572093243,20,ETI,1957-01-01,2021,71635.0,0.0,1,1957
9000,572119592,25,GE,1900-01-01,2021,0.0,0.0,0,1900
9001,572123040,71,ETI,1975-01-01,2021,0.0,0.0,1,1975
9002,572142347,25,ETI,1957-01-01,2021,0.0,0.0,1,1957
9003,572168979,32,ETI,1983-04-01,2021,0.0,0.0,1,1983
9004,572213742,25,GE,1973-01-01,2021,0.0,0.0,0,1973
9005,572224863,20,ETI,1957-01-01,2021,52303.0,0.0,1,1957
9006,572232411,20,ETI,1957-01-01,2021,0.0,0.0,1,1957
9007,574202156,96,ETI,1957-01-01,2021,0.0,0.0,1,1957
9008,574507596,32,ETI,1957-01-01,2021,8739.0,0.0,1,1957
9009,575780176,21,ETI,1957-01-01,2021,0.0,0.0,1,1957
9010,576150270,71,ETI,1961-01-01,2021,0.0,0.0,1,1961
9011,576650394,20,ETI,1966-01-01,2021,0.0,0.0,1,1966
9012,577050545,96,ETI,1970-01-01,2021,0.0,0.0,1,1970
9013,577150345,25,ETI,1969-01-01,2021,1038380.0,0.0,1,1969
9014,580501310,20,ETI,1958-01-01,2021,0.0,0.0,1,1958
9015,582012340,25,ETI,1900-01-01,2021,0.0,0.0,1,1900
9016,582022265,20,GE,1958-01-01,2021,0.0,2.0,0,1958
9017,582028213,25,ETI,1981-01-01,2021,0.0,0.0,1,1981
9018,582055935,22,ETI,1958-01-01,2021,0.0,0.0,1,1958
9019,582132551,71,ETI,1958-01-01,2021,0.0,0.0,1,1958
9020,582142451,26,ETI,1981-09-01,2021,564000.0,0.0,1,1981
9021,584504419,25,ETI,1958-01-01,2021,0.0,0.0,1,1958
9022,586350043,25,ETI,1963-01-01,2021,0.0,0.0,1,1963
9023,586680092,20,GE,1966-01-01,2021,0.0,0.0,0,1966
9024,587050360,25,ETI,1970-01-01,2021,0.0,0.0,1,1970
9025,588500256,20,ETI,1995-06-24,2021,181000.0,0.0,1,1995
9026,592065528,71,GE,1959-01-01,2021,0.0,0.0,0,1959
9027,596120329,25,ETI,1961-01-01,2021,48048.0,1.0,1,1961
9028,596820332,29,ETI,1981-06-01,2021,0.0,0.0,1,1981
9029,599815073,20,ETI,1900-01-01,2021,3167.0,1.0,1,1900
9030,600801468,22,ETI,1960-01-01,2021,48094.0,0.0,1,1960
9031,602019903,71,ETI,1960-01-01,2021,0.0,0.0,1,1960
9032,602033185,62,ETI,1960-01-01,2021,0.0,1.0,1,1960
9033,602055311,95,ETI,1900-01-01,2021,0.0,0.0,1,1900
9034,602062572,71,ETI,1900-01-01,2021,0.0,0.0,1,1900
9035,602980369,20,ETI,1960-01-01,2021,0.0,0.0,1,1960
9036,603720269,25,ETI,1960-01-01,2021,0.0,0.0,1,1960
9037,605620442,32,ETI,1956-01-01,2021,0.0,3.0,1,1956
9038,605920172,96,GE,1959-01-01,2021,0.0,0.0,0,1959
9039,606920775,32,GE,1969-01-01,2021,0.0,0.0,0,1969
9040,608229746,20,ETI,1973-01-01,2021,0.0,0.0,1,1973
9041,609849153,21,ETI,1900-01-01,2021,4421986.0,0.0,1,1900
9042,612012427,71,ETI,1961-01-01,2021,0.0,0.0,1,1961
9043,612016923,26,GE,1900-01-01,2021,145354.0,0.0,0,1900
9044,612039495,26,GE,1961-01-01,2021,12400000.0,1.0,0,1961
9045,612043331,20,ETI,1961-01-01,2021,0.0,0.0,1,1961
9046,612050518,32,ETI,1970-01-01,2021,616258.0,3.0,1,1970
9047,612056549,22,ETI,1987-09-16,2021,28897.0,0.0,1,1987
9048,615520236,32,ETI,1955-01-01,2021,193396.0,0.0,1,1955
9049,615680204,25,ETI,1956-01-01,2021,0.0,0.0,1,1956
9050,619200850,32,ETI,1961-01-01,2021,0.0,0.0,1,1961
9051,619848807,29,ETI,1971-01-01,2021,0.0,0.0,1,1971
9052,620500900,71,GE,1962-01-01,2021,0.0,0.0,0,1962
9053,622009918,29,ETI,1967-01-01,2021,0.0,0.0,1,1967
9054,622017077,21,ETI,1965-01-01,2021,1133391.0,0.0,1,1965
9055,622037083,20,GE,1977-01-01,2021,0.0,23.0,0,1977
9056,622042422,20,ETI,1962-01-01,2021,144000.0,0.0,1,1962
9057,625480272,25,ETI,1954-01-01,2021,0.0,0.0,1,1954
9058,625780135,20,ETI,1957-01-01,2021,0.0,0.0,1,1957
9059,630800084,30,GE,1963-01-01,2021,0.0,1.0,0,1963
9060,630801967,25,ETI,1963-01-01,2021,0.0,0.0,1,1963
9061,632041877,20,ETI,1963-01-01,2021,40.0,0.0,1,1963
9062,639804889,22,ETI,1963-01-01,2021,0.0,0.0,1,1963
9063,642005177,20,ETI,1973-02-07,2021,9110376.0,0.0,1,1973
9064,642030357,71,ETI,1982-11-01,2021,360851.0,0.0,1,1982
9065,642040000,22,ETI,1964-07-01,2021,0.0,0.0,1,1964
9066,644800161,29,ETI,1964-01-01,2021,1367.0,1.0,1,1964
9067,646050104,22,ETI,1960-01-01,2021,0.0,0.0,1,1960
9068,646050476,25,ETI,1960-01-01,2021,603000.0,1.0,1,1960
9069,647020478,22,ETI,1970-01-01,2021,0.0,0.0,1,1970
9070,649800737,29,ETI,1987-03-11,2021,0.0,0.0,1,1987
9071,652011867,26,GE,1900-01-01,2021,0.0,0.0,0,1900
9072,652025370,29,GE,1985-03-16,2021,1958000.0,0.0,0,1985
9073,652030677,71,ETI,1900-01-01,2021,821000.0,0.0,1,1900
9074,652031832,71,ETI,1977-01-01,2021,0.0,0.0,1,1977
9075,652042458,72,ETI,1900-01-01,2021,0.0,0.0,1,1900
9076,653820167,20,GE,1965-01-01,2021,0.0,0.0,0,1965
9077,655780302,32,GE,1957-01-01,2021,0.0,0.0,0,1957
9078,655780559,20,ETI,1957-01-01,2021,0.0,0.0,1,1957
9079,656850054,20,GE,1968-01-01,2021,709000.0,0.0,0,1968
9080,662001403,71,ETI,1966-01-01,2021,5076000.0,13.0,1,1966
9081,662018068,29,ETI,1900-01-01,2021,0.0,0.0,1,1900
9082,662019322,20,ETI,1900-01-01,2021,540179.0,0.0,1,1900
9083,662025006,22,ETI,1966-01-01,2021,112843.0,0.0,1,1966
9084,662027374,20,GE,1966-01-01,2021,0.0,0.0,0,1966
9085,662037704,20,ETI,1983-12-15,2021,380135.0,0.0,1,1983
9086,662043405,30,GE,1900-01-01,2021,4144500.0,0.0,0,1900
9087,662750074,29,GE,1966-01-01,2021,339000.0,0.0,0,1966
9088,663650257,29,GE,1966-01-01,2021,0.0,0.0,0,1966
9089,667280143,29,ETI,1972-01-01,2021,783127.0,0.0,1,1972
9090,669801383,71,GE,1966-01-01,2021,9939747.0,0.0,0,1966
9091,669803819,26,ETI,1984-05-02,2021,0.0,0.0,1,1984
9092,669839474,71,GE,1900-01-01,2021,0.0,0.0,0,1900
9093,672004660,71,GE,1967-01-01,2021,4087.0,0.0,0,1967
9094,672016292,20,ETI,1967-01-01,2021,0.0,0.0,1,1967
9095,672041902,21,ETI,1900-01-01,2021,0.0,0.0,1,1900
9096,673620399,20,GE,1967-01-01,2021,8600000.0,6.0,0,1967
9097,675620413,22,ETI,1956-01-01,2021,0.0,0.0,1,1956
9098,676180169,25,ETI,1961-01-01,2021,67666.0,0.0,1,1961
9099,676250111,21,ETI,1962-01-01,2021,3600.0,1.0,1,1962
9100,676680341,25,ETI,1966-01-01,2021,0.0,0.0,1,1966
9101,677280331,25,ETI,1972-01-01,2021,0.0,0.0,1,1972
9102,679804047,71,ETI,1900-01-01,2021,650897.0,0.0,1,1900
9103,680800810,71,ETI,1968-01-01,2021,0.0,0.0,1,1968
9104,682008222,71,ETI,1968-01-01,2021,0.0,0.0,1,1968
9105,682030267,71,GE,1977-01-01,2021,605262.0,0.0,0,1977
9106,682031224,20,ETI,1976-01-01,2021,0.0,0.0,1,1976
9107,682041496,71,GE,1983-12-01,2021,0.0,0.0,0,1983
9108,685520041,96,ETI,1955-01-01,2021,0.0,0.0,1,1955
9109,685550444,71,ETI,1955-01-01,2021,170194.0,0.0,1,1955
9110,685780363,22,ETI,1957-01-01,2021,0.0,0.0,1,1957
9111,686650276,20,ETI,1966-01-01,2021,1368.0,0.0,1,1966
9112,688202696,22,ETI,1968-01-01,2021,489834.0,0.0,1,1968
9113,692021058,71,ETI,1900-01-01,2021,548011.0,0.0,1,1900
9114,692021470,26,ETI,1969-01-01,2021,13600000.0,0.0,1,1969
9115,692027808,71,GE,1969-01-01,2021,0.0,0.0,0,1969
9116,692027899,25,ETI,1998-11-01,2021,0.0,0.0,1,1998
9117,692034945,20,ETI,1969-01-01,2021,0.0,0.0,1,1969
9118,692037518,71,ETI,1969-01-01,2021,648000.0,0.0,1,1969
9119,692039688,32,ETI,1969-01-01,2021,0.0,0.0,1,1969
9120,693650194,29,ETI,1969-01-01,2021,431000.0,0.0,1,1969
9121,699800306,26,ETI,1900-01-01,2021,1192000.0,0.0,1,1900
9122,699806675,71,ETI,1969-01-01,2021,121000.0,0.0,1,1969
9123,800874885,71,ETI,2014-02-20,2021,0.0,0.0,1,2014
9124,803954270,71,GE,2014-09-01,2021,325400.0,0.0,0,2014
9125,804876027,71,GE,2014-10-01,2021,0.0,0.0,0,2014
9126,812049948,62,ETI,2015-06-04,2021,0.0,0.0,1,2015
9127,812961654,71,ETI,2015-08-03,2021,0.0,0.0,1,2015
9128,813980935,29,ETI,2015-10-05,2021,0.0,0.0,1,2015
9129,814068748,62,ETI,2015-09-30,2021,980495.0,0.0,1,2015
9130,814087276,22,ETI,2015-10-01,2021,760692.0,0.0,1,2015
9131,814098851,62,ETI,2015-09-01,2021,0.0,0.0,1,2015
9132,814177432,62,ETI,2015-07-23,2021,0.0,0.0,1,2015
9133,814523007,71,ETI,2015-10-27,2021,0.0,0.0,1,2015
9134,814565404,71,GE,2015-11-09,2021,0.0,0.0,0,2015
9135,815420344,30,ETI,1954-01-01,2021,0.0,0.0,1,1954
9136,817439524,71,GE,2015-12-17,2021,2650000.0,0.0,0,2015
9137,824652341,29,ETI,2016-12-30,2021,572000.0,0.0,1,2016
9138,836150151,22,ETI,1961-01-01,2021,0.0,0.0,1,1961
9139,837150366,26,ETI,1956-01-01,2021,967544.0,0.0,1,1956
9140,847180064,21,ETI,1988-01-01,2021,192356.0,0.0,1,1988
9141,858201601,21,ETI,1958-01-01,2021,0.0,0.0,1,1958
9142,866800550,25,GE,1966-01-01,2021,0.0,0.0,0,1966
9143,871500229,22,ETI,1971-01-01,2021,0.0,0.0,1,1971
9144,872803390,62,ETI,1972-01-01,2021,0.0,0.0,1,1972
9145,875520017,20,ETI,1955-01-01,2021,0.0,0.0,1,1955
9146,875550238,26,ETI,1955-01-01,2021,0.0,0.0,1,1955
9147,875751091,29,GE,1957-01-01,2021,0.0,0.0,0,1957
9148,886350230,25,ETI,1963-01-01,2021,0.0,0.0,1,1963
9149,897080289,26,ETI,1970-01-01,2021,1775546.0,1.0,1,1970
9150,897280426,30,ETI,1972-01-01,2021,0.0,0.0,1,1972
9151,905650560,25,GE,1956-01-01,2021,0.0,0.0,0,1956
9152,906820030,32,ETI,1964-01-01,2021,0.0,0.0,1,1964
9153,906820105,25,GE,1968-01-01,2021,0.0,0.0,0,1968
9154,925420077,26,GE,1973-01-01,2021,0.0,0.0,0,1973
9155,935750232,25,ETI,1957-01-01,2021,0.0,0.0,1,1957
9156,946750981,20,ETI,1967-01-01,2021,0.0,0.0,1,1967
9157,950020180,32,ETI,1980-01-01,2021,53585.0,0.0,1,1980
9158,950020941,26,ETI,1900-01-01,2021,0.0,0.0,1,1900
9159,950044578,71,ETI,1900-01-01,2021,16000.0,0.0,1,1900
9160,950393777,71,ETI,1989-09-25,2021,0.0,0.0,1,1989
9161,950417493,20,ETI,1989-10-12,2021,0.0,0.0,1,1989
9162,950564476,71,ETI,1989-09-11,2021,0.0,0.0,1,1989
9163,950596429,30,ETI,1989-09-01,2021,293195.0,0.0,1,1989
9164,954200838,25,ETI,1954-01-01,2021,0.0,0.0,1,1954
9165,954506077,29,GE,1954-01-01,2021,8000000.0,0.0,0,1954
9166,955511324,95,ETI,1955-01-01,2021,0.0,0.0,1,1955
9167,956201164,32,ETI,1956-01-01,2021,0.0,0.0,1,1956
9168,956501100,20,GE,1956-01-01,2021,314678.0,0.0,0,1956
9169,957200306,20,ETI,1976-01-01,2021,29167.0,0.0,1,1976
9170,957503642,32,ETI,1957-01-01,2021,0.0,0.0,1,1957
9171,957522071,25,ETI,1957-01-01,2021,0.0,0.0,1,1957
9172,960504728,25,ETI,1960-01-01,2021,0.0,0.0,1,1960
9173,960505063,71,ETI,1960-01-01,2021,0.0,0.0,1,1960
9174,961502184,71,ETI,1961-01-01,2021,0.0,0.0,1,1961
9175,964200497,20,GE,1964-01-01,2021,1136000.0,2.0,0,1964
9176,967501685,32,ETI,1967-01-01,2021,62165.0,0.0,1,1967
9177,967504945,95,ETI,1967-01-01,2021,0.0,0.0,1,1967
9178,968502559,71,ETI,1968-01-01,2021,1780000.0,0.0,1,1968
9179,969509892,29,ETI,1969-01-01,2021,0.0,0.0,1,1969
9180,970201984,71,GE,1998-01-27,2021,0.0,0.0,0,1998
9181,970507174,29,GE,1970-01-01,2021,0.0,0.0,0,1970
9182,971502448,72,GE,1900-01-01,2021,20754224.0,0.0,0,1900
9183,971509070,20,GE,1971-01-01,2021,21782.0,2.0,0,1971
9184,972506075,71,ETI,1900-01-01,2021,0.0,0.0,1,1900
9185,986120186,20,GE,1961-01-01,2021,0.0,0.0,0,1961
9186,400054383,71,GE,1994-12-01,2022,0.0,0.0,0,1994
9187,400072997,25,ETI,1995-01-18,2022,204000.0,0.0,1,1995
9188,400132627,25,ETI,1995-02-15,2022,0.0,0.0,1,1995
9189,400214888,25,ETI,1995-01-25,2022,0.0,0.0,1,1995
9190,400256780,20,GE,1995-03-06,2022,97000.0,0.0,0,1995
9191,400305223,71,GE,1995-02-01,2022,0.0,0.0,0,1995
9192,400357885,62,GE,1995-02-13,2022,1850000.0,0.0,0,1995
9193,400370250,71,GE,1995-03-01,2022,0.0,0.0,0,1995
9194,400513602,20,ETI,1995-03-23,2022,0.0,0.0,1,1995
9195,400575569,25,ETI,1995-03-29,2022,0.0,0.0,1,1995
9196,400597654,20,ETI,1995-03-01,2022,0.0,0.0,1,1995
9197,400604377,29,ETI,1995-02-10,2022,0.0,0.0,1,1995
