siren,2017_CIR,2018_CIR,2019_CIR,2020_CIR,2021_CIR,2022_CIR,2023_CIR,2016_CIR
321716847,118000.0,,,,30000.0,,,0.0
321735789,0.0,,,,,,,
321748063,118848.0,,,47462.0,,416000.0,,0.0
321774713,,,,,,,,0.0
321783383,0.0,0.0,,,,0.0,,0.0
321819112,,,,0.0,,0.0,,0.0
321853798,100000.0,100000.0,200000.0,0.0,0.0,72000.0,,250000.0
321936197,0.0,,,,,,,
321955734,0.0,0.0,0.0,,,,,0.0
321995367,,,,0.0,,,,
322043803,0.0,0.0,0.0,,,0.0,,0.0
322064528,0.0,0.0,,,27984.0,,,0.0
322067539,0.0,0.0,,,,,,0.0
322095191,0.0,0.0,0.0,,,,,0.0
322366204,0.0,0.0,,0.0,0.0,,,0.0
322376906,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
322398132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322407693,0.0,0.0,,0.0,0.0,0.0,,94969.0
322409913,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
322424136,0.0,0.0,1800.0,7800.0,,4650.0,0.0,0.0
322471301,,0.0,0.0,0.0,0.0,0.0,388883.0,
322498270,,,,,,,,0.0
322522368,481000.0,25000.0,,,,,,95000.0
322537788,0.0,192244.0,0.0,,,,,0.0
322602558,0.0,0.0,0.0,0.0,,0.0,,
322624701,0.0,1734182.0,,0.0,,,,1677520.0
322687179,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
322707159,0.0,0.0,0.0,0.0,,,,80000.0
322746603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322827924,0.0,0.0,0.0,0.0,0.0,,,0.0
322868910,7000.0,0.0,,,,0.0,,0.0
322928680,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
322960238,0.0,155000.0,121000.0,0.0,0.0,0.0,0.0,
322993411,60815.0,73603.0,,43000.0,128000.0,0.0,,65542.0
323004713,,,0.0,,0.0,,0.0,0.0
323025320,18437.0,859407.0,,0.0,0.0,4000000.0,0.0,16212.0
323160499,0.0,0.0,0.0,,,,,
323210161,2707.0,0.0,,,,,,0.0
323346973,191076.0,156162.0,,,123286.0,,,193111.0
323375279,,,,,,,,0.0
323388058,,,0.0,,,,,0.0
323438515,,,,60464.0,1806926.0,,,2761567.0
323458745,0.0,,,0.0,0.0,0.0,0.0,0.0
323459974,1840000.0,0.0,,1726192.0,,1967000.0,,2050000.0
323469106,104703.0,109057.0,107506.0,87979.0,131328.0,136641.0,,
323490623,,0.0,,0.0,0.0,,,
323588202,,47601.0,17562.0,8487.0,9214.0,,,99667.0
323589788,,0.0,0.0,0.0,0.0,,,
323592527,39873.0,,,,0.0,,,26517.0
323601088,0.0,0.0,,,,,,0.0
323613604,0.0,0.0,0.0,0.0,897936.0,2461009.0,0.0,
323623447,,,,,0.0,0.0,,
323648451,0.0,,0.0,0.0,,,,0.0
323709568,0.0,,,,51125.0,,,81902.0
323720276,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323751487,,,91571.0,95439.0,0.0,,0.0,
323782169,,,,,239000.0,677948.0,,396885.0
323840645,102656.0,2784551.0,2784346.0,,,,,102700.0
323871426,877282.0,266164.0,0.0,0.0,,,,223846.0
323889303,0.0,0.0,,,,0.0,,0.0
323947242,0.0,0.0,0.0,,0.0,0.0,,0.0
324103829,1336685.0,,,,,,,583795.0
324165141,0.0,7555.0,0.0,0.0,0.0,,,7431.0
302003603,,,,,,0.0,,
303229504,,91920.0,0.0,,,,,
305036550,0.0,675744.0,573206.0,414516.0,,431706.0,,424120.0
305151409,23777000.0,7152000.0,,,,,,7946000.0
324214857,63987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324227818,0.0,42648.0,0.0,0.0,0.0,,0.0,
324240605,0.0,,,0.0,0.0,0.0,,0.0
324284611,0.0,0.0,0.0,0.0,,,,0.0
324378074,0.0,,,0.0,0.0,0.0,0.0,0.0
324420785,5012000.0,2014000.0,,2001000.0,1987000.0,2094000.0,2156000.0,4744000.0
324558972,,0.0,,,0.0,,,
324676469,,,,,0.0,,,
