siren,division,dateCreationUniteLegale,annee,brevets,CIR,idEti
778150706,20,1973,2016,0.0,0.0,1
778151944,22,1960,2016,0.0,0.0,1
778339374,71,1900,2016,0.0,0.0,1
778536367,22,1973,2016,0.0,0.0,1
780060661,96,1973,2016,0.0,0.0,1
781362363,29,1965,2016,0.0,0.0,1
784116527,71,1900,2016,0.0,0.0,0
784274698,71,1900,2016,0.0,0.0,1
785137290,71,1973,2016,0.0,0.0,0
785506338,30,1900,2016,1.0,0.0,1
786020222,25,1960,2016,0.0,0.0,1
786150128,25,1961,2016,0.0,263480.0,1
787380518,29,1973,2016,0.0,0.0,1
788137461,25,1973,2016,0.0,0.0,1
788267599,62,1974,2016,0.0,0.0,1
788426575,25,2012,2016,0.0,0.0,1
788492494,71,2012,2016,0.0,0.0,1
789289659,22,2012,2016,0.0,0.0,1
789395951,22,2012,2016,0.0,0.0,1
789673340,62,2012,2016,0.0,0.0,1
789761277,22,2012,2016,0.0,0.0,1
789800026,62,2012,2016,0.0,0.0,1
789947223,72,2012,2016,0.0,0.0,1
789947306,72,2012,2016,0.0,0.0,1
789966603,22,2012,2016,0.0,0.0,0
790020846,71,2012,2016,0.0,712413.0,1
790022354,71,2012,2016,0.0,70000.0,1
790042709,62,2012,2016,0.0,0.0,0
790092803,62,2012,2016,0.0,0.0,1
790146286,62,2012,2016,0.0,0.0,1
790160949,71,2012,2016,0.0,28274000.0,0
790182786,71,2012,2016,0.0,0.0,0
790184675,71,2012,2016,0.0,0.0,0
790184691,25,2012,2016,0.0,0.0,1
790195234,25,2012,2016,0.0,0.0,1
790196000,62,2012,2016,0.0,0.0,1
790207492,71,2012,2016,0.0,0.0,1
790219117,71,2012,2016,0.0,81976.0,0
790219174,72,2012,2016,0.0,109891.0,0
790267413,71,2012,2016,0.0,0.0,0
790397392,71,2013,2016,0.0,0.0,1
790444749,71,2012,2016,0.0,0.0,1
790503973,62,2013,2016,0.0,42172.0,0
790608715,71,2012,2016,0.0,0.0,1
790718480,62,2013,2016,0.0,981.0,1
790836290,72,2012,2016,0.0,0.0,0
790953384,72,2013,2016,0.0,122944.0,0
790980098,71,2013,2016,0.0,0.0,0
791078967,71,2013,2016,0.0,0.0,1
791141534,25,2013,2016,0.0,0.0,1
791289481,62,2013,2016,0.0,0.0,1
791485923,72,2013,2016,0.0,0.0,1
791567092,22,2013,2016,0.0,936908.0,1
791915580,62,2013,2016,0.0,0.0,1
792324394,25,2013,2016,0.0,0.0,1
792516833,62,2013,2016,0.0,0.0,0
792687097,62,2013,2016,0.0,639000.0,0
792872608,71,2013,2016,0.0,0.0,1
793012303,25,2013,2016,0.0,0.0,1
793041336,62,2013,2016,0.0,935793.0,0
793531823,71,2013,2016,0.0,0.0,1
793636143,71,2013,2016,0.0,0.0,1
793815168,71,2013,2016,0.0,0.0,1
793876244,71,2013,2016,0.0,0.0,1
794081281,62,2013,2016,0.0,0.0,0
794088930,25,2013,2016,0.0,0.0,1
794278846,71,2013,2016,0.0,0.0,1
794293118,25,2013,2016,0.0,38000.0,1
794336727,71,2013,2016,0.0,0.0,1
794569046,71,2013,2016,0.0,0.0,1
794751602,30,2013,2016,0.0,0.0,1
794960567,62,2013,2016,0.0,143000.0,1
795007046,62,2013,2016,0.0,0.0,1
795147487,71,2013,2016,0.0,0.0,0
795231158,20,2013,2016,0.0,152968.0,1
795289628,71,2013,2016,0.0,0.0,1
796080851,20,1960,2016,0.0,2751185.0,1
796380426,25,1963,2016,0.0,453000.0,1
797080397,62,1900,2016,0.0,0.0,1
797395795,21,2013,2016,0.0,0.0,1
797403953,25,2013,2016,0.0,0.0,1
797519006,71,2013,2016,0.0,1669000.0,0
797671195,71,2013,2016,0.0,0.0,1
798158135,62,2013,2016,0.0,0.0,1
798414785,71,2013,2016,0.0,0.0,1
798414843,71,2013,2016,0.0,0.0,1
798442216,62,2013,2016,0.0,0.0,1
798979555,22,2013,2016,0.0,0.0,1
798979704,62,2013,2016,0.0,0.0,1
798988192,71,2013,2016,0.0,0.0,1
798990255,71,2013,2016,0.0,0.0,1
799088927,71,2013,2016,0.0,0.0,0
799088950,71,2013,2016,0.0,0.0,0
799119441,71,2013,2016,0.0,0.0,0
799160320,71,2013,2016,0.0,0.0,0
799222823,71,2013,2016,0.0,0.0,1
799255393,32,2013,2016,0.0,0.0,1
799278536,62,2013,2016,0.0,0.0,1
799303755,71,2014,2016,0.0,4146.0,0
799316468,71,2013,2016,0.0,0.0,1
799325246,72,2013,2016,7.0,3571.0,0
799401633,71,2013,2016,0.0,0.0,1
799413737,25,2013,2016,0.0,0.0,1
799556550,96,2014,2016,0.0,0.0,1
799697396,30,2013,2016,0.0,0.0,1
799821632,71,2014,2016,0.0,0.0,1
799995386,21,2014,2016,0.0,0.0,0
800874885,71,2014,2016,0.0,0.0,1
803954270,71,2014,2016,0.0,18110.0,0
804876027,71,2014,2016,0.0,0.0,0
812049948,62,2015,2016,0.0,0.0,1
812961654,71,2015,2016,0.0,0.0,1
813980935,29,2015,2016,0.0,0.0,1
814068748,62,2015,2016,0.0,548786.0,1
814087276,22,2015,2016,4.0,633897.0,1
814098851,62,2015,2016,0.0,0.0,1
814177432,62,2015,2016,0.0,112000.0,1
814523007,71,2015,2016,0.0,0.0,1
814565404,71,2015,2016,0.0,0.0,0
815420344,30,1954,2016,1.0,0.0,1
817439524,71,2015,2016,0.0,2971000.0,0
824652341,29,2016,2016,0.0,0.0,1
836150151,22,1961,2016,0.0,0.0,1
837150366,26,1956,2016,0.0,959751.0,1
847180064,21,1988,2016,0.0,28142.0,1
858201601,21,1958,2016,0.0,0.0,1
866800550,25,1966,2016,0.0,0.0,0
871500229,22,1971,2016,4.0,98259.0,1
872803390,62,1972,2016,0.0,143470.0,1
875520017,20,1955,2016,0.0,0.0,1
875550238,26,1955,2016,0.0,158281.0,1
875751091,29,1957,2016,0.0,0.0,0
886350230,25,1963,2016,0.0,0.0,1
897080289,26,1970,2016,12.0,2070422.0,1
897280426,30,1972,2016,1.0,0.0,1
905650560,25,1956,2016,0.0,890.0,0
906820030,32,1964,2016,0.0,150.0,1
906820105,25,1968,2016,0.0,0.0,0
925420077,26,1973,2016,0.0,0.0,0
935750232,25,1957,2016,0.0,0.0,1
946750981,20,1967,2016,0.0,0.0,1
950020180,32,1980,2016,1.0,26047.0,1
950020941,26,1900,2016,0.0,0.0,1
950044578,71,1900,2016,0.0,0.0,1
950393777,71,1989,2016,0.0,0.0,1
950417493,20,1989,2016,0.0,1700000.0,1
950564476,71,1989,2016,0.0,0.0,1
950596429,30,1989,2016,0.0,0.0,1
954200838,25,1954,2016,0.0,0.0,1
954506077,29,1954,2016,0.0,21700000.0,0
955511324,95,1955,2016,0.0,0.0,1
956201164,32,1956,2016,0.0,0.0,1
956501100,20,1956,2016,0.0,0.0,0
957200306,20,1976,2016,0.0,46000.0,1
957503642,32,1957,2016,0.0,0.0,1
957522071,25,1957,2016,0.0,0.0,1
960504728,25,1960,2016,0.0,0.0,1
960505063,71,1960,2016,0.0,0.0,1
961502184,71,1961,2016,0.0,0.0,1
964200497,20,1964,2016,8.0,0.0,0
967501685,32,1967,2016,0.0,290992.0,1
967504945,95,1967,2016,0.0,0.0,1
968502559,71,1968,2016,0.0,1826000.0,1
969509892,29,1969,2016,0.0,0.0,1
970201984,71,1998,2016,0.0,0.0,0
970507174,29,1970,2016,0.0,0.0,0
971502448,72,1900,2016,0.0,15446961.0,0
971509070,20,1971,2016,24.0,209119.27,0
972506075,71,1900,2016,0.0,0.0,1
986120186,20,1961,2016,1.0,77737.0,0
300170669,95,1973,2017,0.0,0.0,1
300400207,32,1967,2017,0.0,0.0,1
300433935,22,1974,2017,0.0,0.0,1
300560588,20,1900,2017,3.0,368934.0,1
300601648,32,1973,2017,0.0,0.0,1
300960754,72,1957,2017,0.0,16840000.0,0
301393161,25,1957,2017,0.0,0.0,1
301420733,22,1900,2017,0.0,0.0,1
301520920,25,1973,2017,3.0,2929000.0,0
301571881,32,1975,2017,0.0,0.0,1
301768859,29,1977,2017,0.0,0.0,1
301793873,20,1975,2017,0.0,0.0,1
301895967,25,1975,2017,0.0,0.0,1
302077169,96,1980,2017,0.0,0.0,1
302112867,25,1974,2017,0.0,0.0,1
302238829,22,1975,2017,0.0,317000.0,1
302454699,71,1974,2017,0.0,0.0,0
302456199,62,1985,2017,0.0,812647.0,1
302571732,20,1975,2017,0.0,0.0,1
302607957,32,1974,2017,0.0,0.0,0
302695614,95,1900,2017,1.0,0.0,1
303120992,20,1973,2017,0.0,0.0,1
303411698,96,1973,2017,0.0,0.0,1
303434591,71,1975,2017,0.0,0.0,0
303458574,25,1975,2017,0.0,0.0,1
303513568,71,1980,2017,0.0,0.0,0
303514715,71,1975,2017,0.0,10749.0,1
303527154,25,1975,2017,0.0,38331.0,0
303803209,71,1975,2017,0.0,0.0,0
303890602,96,1975,2017,0.0,570959.27,0
304395973,30,1900,2017,0.0,70000.0,0
304464084,25,1975,2017,0.0,1009871.0,1
304578438,21,1975,2017,0.0,61000.0,1
304646458,25,1975,2017,0.0,295507.0,1
304688179,71,1900,2017,0.0,0.0,1
304838352,71,1975,2017,0.0,26282000.0,0
304849094,71,1982,2017,0.0,9739588.0,1
304925159,26,1981,2017,0.0,0.0,1
305036550,62,1976,2017,0.0,0.0,0
305151409,21,1900,2017,5.0,23777000.0,1
305241457,22,1984,2017,0.0,0.0,1
305254526,71,1977,2017,0.0,1251000.0,0
305394496,71,1976,2017,0.0,0.0,0
305461063,71,1900,2017,0.0,48188.0,1
305546616,62,1976,2017,0.0,0.0,1
305662504,25,1976,2017,0.0,27708.07,1
305824476,71,1976,2017,0.0,0.0,1
305900219,71,1983,2017,0.0,67000.0,0
306064312,32,1976,2017,0.0,299708.0,1
306100421,71,1976,2017,0.0,0.0,1
306140807,29,1900,2017,0.0,43175122.0,0
306246182,71,1981,2017,0.0,0.0,1
306348632,29,1976,2017,0.0,0.0,1
306678954,32,1976,2017,0.0,0.0,1
306841560,29,1976,2017,0.0,0.0,1
306926684,26,1976,2017,1.0,0.0,1
307150516,25,1971,2017,0.0,0.0,0
307150565,25,1971,2017,0.0,0.0,1
307180786,22,1976,2017,0.0,0.0,1
307299248,71,1976,2017,0.0,0.0,0
307378489,21,1976,2017,2.0,1500000.0,1
307613935,25,1976,2017,0.0,234471.0,1
307737304,25,1964,2017,0.0,0.0,1
308173848,25,1976,2017,0.0,0.0,1
308241470,32,1900,2017,0.0,0.0,1
308491521,21,1968,2017,4.0,6073.0,1
308531359,22,1976,2017,0.0,0.0,1
308575158,25,1977,2017,1.0,0.0,1
309065084,62,1977,2017,0.0,0.0,1
309103877,71,1977,2017,0.0,718573.0,0
309516730,25,1964,2017,0.0,0.0,1
309540029,71,1977,2017,0.0,0.0,0
309600088,71,1977,2017,0.0,0.0,1
309745891,22,1984,2017,0.0,245000.0,1
309786481,26,1980,2017,12.0,12334069.0,1
309801058,96,1977,2017,0.0,0.0,1
309825156,25,1977,2017,0.0,0.0,1
309858231,25,1977,2017,0.0,0.0,1
310174503,25,1980,2017,0.0,0.0,1
310188834,25,1977,2017,0.0,0.0,1
310369970,62,1977,2017,0.0,0.0,1
310602313,20,1977,2017,0.0,223786.0,1
310623269,29,1977,2017,0.0,250797.0,1
310634696,22,1977,2017,0.0,0.0,1
310880679,25,1977,2017,0.0,0.0,1
310939947,96,1977,2017,0.0,0.0,0
310949623,22,1977,2017,0.0,741897.0,1
310967294,26,1977,2017,0.0,440017.0,1
310967302,32,1977,2017,0.0,0.0,1
311210827,22,1977,2017,0.0,0.0,1
311584718,25,1977,2017,0.0,20434.0,1
311666077,25,1977,2017,0.0,0.0,1
311794499,29,1900,2017,0.0,0.0,1
311916639,95,1978,2017,0.0,0.0,1
311999833,21,1978,2017,1.0,4793000.0,1
312261894,20,1978,2017,0.0,173000.0,1
312285133,25,1978,2017,0.0,0.0,1
312300205,25,1978,2017,0.0,0.0,1
312310311,26,1978,2017,0.0,0.0,1
312330806,71,1978,2017,0.0,0.0,1
312730906,25,1978,2017,0.0,0.0,1
312815780,21,1978,2017,0.0,0.0,1
312857592,25,1978,2017,0.0,0.0,1
312905342,71,1978,2017,0.0,0.0,1
313149973,71,1978,2017,0.0,0.0,1
313182503,96,1964,2017,0.0,0.0,1
313197030,71,1978,2017,0.0,0.0,1
313609133,62,1978,2017,0.0,0.0,0
313849788,96,1978,2017,0.0,0.0,1
314102484,62,1978,2017,0.0,13180.0,1
314119504,20,1978,2017,2.0,2462927.0,0
314258997,25,1978,2017,0.0,0.0,1
314328873,25,1978,2017,0.0,180093.0,1
314466277,20,1978,2017,0.0,0.0,1
314722026,72,1979,2017,132.0,25989607.0,0
314814831,26,1979,2017,0.0,0.0,1
315013359,26,1979,2017,0.0,135566.0,0
315064188,25,1979,2017,0.0,667000.0,1
315172023,30,1979,2017,0.0,196421.0,1
315292177,22,1979,2017,0.0,74047.0,1
315560730,25,1979,2017,0.0,0.0,1
315667386,71,1979,2017,0.0,0.0,0
315815936,25,1979,2017,0.0,0.0,1
315842773,29,1964,2017,0.0,0.0,1
315930578,62,1979,2017,0.0,0.0,0
316014984,25,1972,2017,0.0,64000.0,1
316155506,71,1979,2017,0.0,2522.0,1
316186600,25,1979,2017,0.0,168112.0,1
316357334,72,1979,2017,0.0,13422314.0,0
316359041,25,1979,2017,0.0,264420.0,1
316534783,32,1979,2017,0.0,0.0,1
316539006,25,1979,2017,0.0,0.0,1
316676741,62,1982,2017,0.0,1580000.0,1
316696996,29,1979,2017,0.0,2133.0,0
316866805,71,1979,2017,0.0,0.0,1
316883180,30,1979,2017,0.0,0.0,1
317031706,26,1979,2017,0.0,533162.0,1
317036887,71,1979,2017,0.0,0.0,1
317098432,71,1982,2017,0.0,0.0,1
317099679,72,1979,2017,27.0,0.0,1
317288389,62,1979,2017,0.0,0.0,0
317805323,71,1980,2017,0.0,657333.0,1
318111952,25,1980,2017,0.0,0.0,1
318164837,72,1980,2017,0.0,5041718.0,0
318198777,22,1980,2017,0.0,141273.0,1
318210614,25,1974,2017,0.0,0.0,1
318223658,71,1980,2017,0.0,0.0,0
318649217,32,1980,2017,0.0,0.0,1
318720653,71,1980,2017,0.0,500000.0,0
318732880,62,1980,2017,0.0,0.0,0
319137576,20,1980,2017,12.0,8466464.0,0
319159877,26,1980,2017,1.0,30440000.0,0
319242210,71,1960,2017,0.0,0.0,0
319308706,25,1978,2017,0.0,0.0,1
319380556,25,1980,2017,0.0,13963.0,1
319416756,72,1980,2017,0.0,23239209.0,0
319427399,20,1980,2017,0.0,250969.0,1
319529384,29,1980,2017,0.0,211978.0,1
319537791,95,1980,2017,0.0,84407.0,1
319618393,71,1980,2017,0.0,0.0,0
319632790,20,1980,2017,25.0,97000000.0,0
319640983,20,1980,2017,0.0,416107.0,1
319699815,96,1980,2017,0.0,0.0,1
319806048,20,1980,2017,0.0,0.0,1
319815809,25,1980,2017,0.0,0.0,1
320353576,29,1980,2017,0.0,1056000.0,0
320443393,25,1980,2017,0.0,242668.0,1
320460173,20,1980,2017,0.0,414000.0,1
320609175,22,1980,2017,0.0,0.0,1
320663594,20,1981,2017,0.0,0.0,1
321212904,26,1981,2017,0.0,48238.0,1
321276529,25,1981,2017,0.0,0.0,1
321391237,71,1981,2017,0.0,487377.0,1
321735789,71,1981,2017,0.0,0.0,0
321774713,25,1981,2017,0.0,0.0,1
321995367,20,1981,2017,0.0,0.0,1
322067539,22,1981,2017,0.0,0.0,1
322398132,62,1981,2017,0.0,0.0,0
322407693,20,1981,2017,0.0,0.0,1
322409913,22,1981,2017,0.0,0.0,1
322424136,22,1981,2017,0.0,0.0,1
322498270,71,1981,2017,0.0,0.0,0
322522368,25,1981,2017,0.0,481000.0,1
322537788,25,1981,2017,0.0,0.0,1
322687179,71,1981,2017,0.0,0.0,1
322707159,29,1981,2017,0.0,0.0,1
322746603,25,1981,2017,0.0,0.0,1
322868910,71,1981,2017,0.0,7000.0,1
322928680,22,1981,2017,0.0,0.0,1
322993411,25,1971,2017,0.0,60815.0,1
323025320,20,1981,2017,0.0,18437.0,1
323346973,20,1982,2017,0.0,191076.0,1
323388058,29,1981,2017,0.0,0.0,1
323458745,96,1982,2017,0.0,0.0,1
323459974,26,1981,2017,1.0,1840000.0,0
323592527,32,1982,2017,0.0,39873.0,1
323601088,25,1982,2017,0.0,0.0,1
323782169,22,1977,2017,0.0,127830.0,1
323840645,72,1982,2017,0.0,102656.0,1
323947242,96,1982,2017,0.0,0.0,1
324103829,62,1982,2017,0.0,1336685.0,0
324165141,32,1982,2017,0.0,0.0,1
324214857,96,1982,2017,0.0,63987.0,1
324378074,22,1982,2017,0.0,0.0,1
324420785,72,1982,2017,0.0,5012000.0,1
324787571,96,1982,2017,0.0,0.0,1
324845015,20,1982,2017,0.0,34000.0,0
324925106,29,1982,2017,0.0,0.0,1
325090728,22,1982,2017,0.0,0.0,1
325092328,71,1982,2017,0.0,786117.0,1
325346435,96,1983,2017,0.0,0.0,1
325820751,32,1958,2017,12.0,1685000.0,1
326134699,71,1983,2017,1.0,333107.0,1
326312964,20,1983,2017,0.0,137496.0,1
326577574,25,1980,2017,0.0,0.0,1
326686979,32,1983,2017,0.0,0.0,1
326699659,22,1983,2017,0.0,0.0,1
326780541,29,1967,2017,0.0,618000.0,1
326890548,22,1983,2017,0.0,14913.0,1
326945102,32,1983,2017,0.0,0.0,1
327084778,72,1983,2017,0.0,8431000.0,1
327153722,29,1983,2017,10.0,1660000.0,0
327205373,25,1983,2017,0.0,0.0,1
327336103,22,1983,2017,0.0,0.0,1
327560223,25,1983,2017,0.0,109381.0,1
327852125,25,1983,2017,0.0,0.0,1
327867925,20,1983,2017,0.0,0.0,1
327932034,71,1983,2017,0.0,0.0,1
328031042,26,1983,2017,4.0,0.0,1
328179957,26,1983,2017,0.0,670095.0,0
328195193,71,1983,2017,0.0,0.0,0
328195607,62,1983,2017,0.0,232473.0,1
328202320,20,1983,2017,0.0,0.0,1
328274410,30,1983,2017,0.0,0.0,1
328297841,21,1983,2017,0.0,378000.0,1
328368857,29,1983,2017,0.0,0.0,1
328409529,22,1983,2017,0.0,0.0,1
328539911,25,1983,2017,0.0,0.0,0
328593546,71,1983,2017,0.0,0.0,1
328703863,25,1983,2017,0.0,0.0,1
328779293,21,1983,2017,0.0,0.0,1
328781786,62,1983,2017,0.0,0.0,0
328834122,29,1983,2017,0.0,0.0,1
328959358,22,1983,2017,0.0,319011.0,1
328959770,22,1984,2017,0.0,0.0,1
329035422,30,1984,2017,0.0,0.0,1
329186704,71,1984,2017,0.0,0.0,1
329403422,25,1984,2017,1.0,604991.0,1
329449052,25,1984,2017,0.0,86439.0,1
329529614,71,1983,2017,0.0,0.0,1
329569248,71,1984,2017,0.0,8320.0,1
329653117,62,1984,2017,0.0,0.0,1
329727390,71,1984,2017,0.0,0.0,1
329822514,62,1984,2017,0.0,368365.0,0
329868848,72,1984,2017,0.0,0.0,0
330023656,22,1984,2017,0.0,83087.0,1
330054180,26,1984,2017,0.0,0.0,1
330054925,96,1984,2017,0.0,0.0,1
330076159,62,1984,2017,0.0,1287000.0,0
330076472,20,1984,2017,0.0,0.0,1
330160367,32,1984,2017,0.0,21000.0,0
330263948,29,1984,2017,0.0,77968.0,1
330447236,95,1984,2017,0.0,0.0,0
330525825,25,1984,2017,0.0,0.0,1
330589193,71,1984,2017,0.0,8079.0,1
330608191,25,1984,2017,0.0,37027.0,1
330631433,95,1984,2017,0.0,0.0,1
331170936,62,1984,2017,0.0,0.0,1
331221150,62,1984,2017,0.0,0.0,1
331277590,25,1985,2017,0.0,0.0,1
331312108,29,1984,2017,327.0,10778000.0,0
331408336,62,1985,2017,0.0,18000.0,1
331552489,20,1985,2017,0.0,75997.0,1
331554428,71,1984,2017,0.0,0.0,0
331618520,62,1985,2017,0.0,0.0,0
331785717,62,1985,2017,0.0,0.0,0
331930081,20,1985,2017,0.0,657625.0,1
331983163,26,1985,2017,0.0,0.0,1
332022334,71,1985,2017,0.0,0.0,1
332051762,96,1985,2017,0.0,0.0,1
332110097,20,1985,2017,24.0,0.0,0
332185818,29,1985,2017,0.0,0.0,0
332201664,25,1984,2017,0.0,142300.0,1
332252980,71,1985,2017,0.0,950000.0,0
332455500,71,1984,2017,0.0,0.0,0
332552686,71,1985,2017,0.0,0.0,1
332589043,29,1985,2017,0.0,177444.0,1
332617901,25,1985,2017,0.0,0.0,1
333088698,62,1985,2017,0.0,0.0,1
333101574,96,1985,2017,0.0,0.0,1
333134799,62,1985,2017,0.0,1200000.0,0
333455400,62,1985,2017,0.0,0.0,1
333502680,20,1985,2017,2.0,0.0,1
333541993,71,1976,2017,0.0,0.0,1
333583755,25,1985,2017,0.0,179054.0,1
333675593,25,1985,2017,0.0,0.0,1
333707669,22,1985,2017,1.0,0.0,1
333760171,22,1985,2017,0.0,143709.0,1
333784155,22,1985,2017,0.0,0.0,1
333784775,72,1985,2017,1.0,0.0,1
333802767,72,1985,2017,10.0,1792000.0,0
333834562,20,1985,2017,0.0,0.0,0
333916385,25,1985,2017,0.0,0.0,0
333956282,25,1985,2017,0.0,0.0,1
334162583,71,1985,2017,0.0,144005.0,1
334193638,62,1985,2017,0.0,0.0,1
334201027,25,1985,2017,0.0,0.0,1
334216751,22,1985,2017,0.0,0.0,1
334225208,20,1985,2017,0.0,0.0,1
334281599,71,1985,2017,0.0,0.0,1
334300225,26,1986,2017,0.0,123653.0,1
334381746,71,1985,2017,0.0,0.0,1
334456886,71,1986,2017,1.0,87000.0,0
334474111,26,1985,2017,0.0,65000.0,1
334536232,22,1986,2017,0.0,0.0,1
334820776,29,1986,2017,0.0,0.0,1
334822129,62,1986,2017,0.0,0.0,1
334835709,26,1986,2017,1.0,6097703.0,1
334895885,22,1986,2017,0.0,0.0,1
334924362,72,1986,2017,0.0,18930140.0,0
335005583,20,1986,2017,0.0,0.0,1
335092318,62,1986,2017,0.0,991300.0,1
335187696,26,1986,2017,0.0,0.0,1
335322525,25,1986,2017,0.0,30030.0,1
335339131,71,1986,2017,0.0,0.0,1
335339446,29,1986,2017,0.0,130566.0,1
335780094,25,1957,2017,0.0,9170.0,1
335820684,21,1958,2017,0.0,1088000.0,0
337508147,96,1986,2017,0.0,0.0,1
337519532,29,1986,2017,0.0,0.0,1
337617963,71,1986,2017,0.0,73090.0,0
337718860,20,1986,2017,0.0,0.0,1
337732432,25,1986,2017,0.0,0.0,1
337780944,32,1986,2017,0.0,0.0,1
337791248,96,1985,2017,0.0,0.0,1
337829378,96,1986,2017,0.0,0.0,1
337858146,96,1986,2017,0.0,0.0,1
337902910,20,1986,2017,0.0,31476.0,1
337924328,71,1986,2017,0.0,0.0,1
338097066,62,1986,2017,0.0,0.0,1
338134737,72,1986,2017,0.0,2805304.0,1
338329469,71,1986,2017,0.0,0.0,1
338339435,62,1986,2017,0.0,464000.0,1
338353758,25,1986,2017,0.0,0.0,1
338446628,25,1986,2017,0.0,0.0,1
338481955,30,1986,2017,39.0,30631000.0,0
338485899,25,1986,2017,0.0,0.0,0
338500713,71,1986,2017,0.0,0.0,1
338525223,96,1986,2017,0.0,0.0,1
338702202,96,1986,2017,0.0,0.0,1
338768674,71,1986,2017,0.0,0.0,0
338864572,96,1986,2017,0.0,0.0,1
339076333,96,1986,2017,0.0,0.0,1
339480352,32,1986,2017,0.0,0.0,1
339488777,32,1986,2017,0.0,360871.0,1
339577298,96,1986,2017,0.0,0.0,1
339635435,71,1986,2017,0.0,129535.0,1
339688335,25,1986,2017,0.0,0.0,1
339695231,71,1986,2017,0.0,9209108.0,1
339704496,22,1986,2017,0.0,0.0,1
339705782,71,1986,2017,0.0,79576.0,1
339707143,25,1986,2017,0.0,36530.0,1
339722670,71,1986,2017,0.0,0.0,1
339769044,71,1986,2017,0.0,0.0,0
339787277,62,1986,2017,0.0,189042.0,1
339788713,62,1986,2017,0.0,0.0,1
339799058,71,1986,2017,0.0,0.0,1
339809527,71,1986,2017,0.0,0.0,1
339864753,22,1986,2017,0.0,0.0,1
339946469,25,1986,2017,6.0,1500000.0,0
340161595,22,1987,2017,1.0,298587.0,1
340175777,26,1986,2017,0.0,0.0,0
340476944,26,1986,2017,0.0,31158.0,1
340869353,20,1987,2017,0.0,130000.0,0
340935873,29,1987,2017,0.0,0.0,1
341148823,25,1987,2017,0.0,0.0,1
341206183,29,1987,2017,0.0,0.0,1
341213411,62,1987,2017,0.0,0.0,1
341309102,96,1987,2017,0.0,0.0,1
341358141,71,1987,2017,0.0,0.0,1
341415313,20,1987,2017,0.0,0.0,1
341459386,26,1987,2017,32.0,15411000.0,0
341460293,72,1987,2017,0.0,4661.22,0
341473841,20,1987,2017,0.0,0.0,0
341501682,25,1987,2017,0.0,0.0,1
341678969,32,1987,2017,0.0,0.0,1
341697639,20,1987,2017,0.0,325000.0,1
342012390,30,1987,2017,0.0,47000.0,1
342014990,32,1987,2017,0.0,0.0,1
342021805,95,1987,2017,0.0,0.0,1
342047560,22,1987,2017,0.0,0.0,1
342058575,32,1987,2017,0.0,0.0,1
342157898,62,1987,2017,0.0,0.0,0
342174018,71,1987,2017,0.0,0.0,1
342176443,71,1987,2017,0.0,0.0,0
342192150,29,1987,2017,111.0,3985000.0,0
342280609,95,1987,2017,0.0,574235.0,1
342348695,62,1987,2017,0.0,0.0,1
342349263,96,1987,2017,0.0,0.0,1
342438785,22,1987,2017,0.0,879000.0,1
342500956,71,1987,2017,1.0,0.0,0
342504412,62,1987,2017,0.0,94499.0,1
342591286,62,1987,2017,0.0,0.0,1
342731254,71,1987,2017,0.0,0.0,0
342761095,25,1987,2017,0.0,0.0,1
342952868,71,1987,2017,0.0,0.0,0
342972320,71,1987,2017,0.0,0.0,0
342983566,26,1987,2017,0.0,25123.0,1
343007225,25,1987,2017,0.0,0.0,1
343044830,71,1987,2017,0.0,0.0,0
343090734,25,1987,2017,0.0,0.0,1
343139325,20,1987,2017,0.0,511189.0,1
343189338,22,1987,2017,0.0,0.0,1
343229753,25,1987,2017,0.0,0.0,1
343234142,96,1987,2017,0.0,0.0,1
343238853,71,1987,2017,0.0,197400.0,1
343291464,62,1988,2017,0.0,0.0,0
343366068,25,1988,2017,0.0,77000.0,1
343407987,71,1987,2017,0.0,0.0,0
343552287,29,1988,2017,0.0,0.0,1
343584207,71,1987,2017,0.0,0.0,0
343651469,20,1988,2017,0.0,0.0,0
343758645,71,1988,2017,0.0,0.0,1
343762563,22,1988,2017,0.0,0.0,1
343979092,20,1987,2017,0.0,0.0,0
344011705,71,1988,2017,0.0,0.0,1
344097902,21,1988,2017,12.0,560469.0,1
344109285,71,1988,2017,0.0,2354.0,1
344122262,62,1988,2017,0.0,535000.0,1
344126602,26,1988,2017,0.0,285966.0,1
344237276,71,1988,2017,0.0,0.0,1
344347232,20,1988,2017,0.0,6529394.0,0
344436225,72,1988,2017,15.0,7940000.0,0
344496252,62,1988,2017,65.0,0.0,1
344545645,71,1988,2017,1.0,0.0,1
344600176,22,1988,2017,0.0,0.0,1
344695549,96,1988,2017,0.0,0.0,1
344713839,20,1988,2017,1.0,0.0,1
344738422,22,1988,2017,0.0,0.0,1
344844998,29,1988,2017,7.0,0.0,1
345004147,25,1988,2017,0.0,209087.0,1
345039416,62,1988,2017,0.0,0.0,0
345047419,25,1988,2017,0.0,12846.0,1
345047690,25,1988,2017,0.0,0.0,1
345048433,20,1988,2017,0.0,0.0,1
345069793,29,1988,2017,0.0,0.0,1
345081459,71,1988,2017,0.0,599087.0,1
345099360,96,1988,2017,0.0,0.0,1
345119184,22,1987,2017,0.0,0.0,1
345222673,71,1988,2017,0.0,0.0,1
345355622,25,1988,2017,0.0,0.0,0
345408272,20,1988,2017,0.0,109529.0,1
347406407,32,1988,2017,0.0,0.0,1
