,Unnamed: 0,siren,brevets2016,brevets2017,brevets2018,brevets2019,brevets2020,CIR2016,CIR2017,CIR2018,CIR2019,CIR2020,Id_ETI,dateCreationUniteLegale,division
1970,1970,521748830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2010,71
1971,1971,521748863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2010,71
1972,1972,521804237,0.0,0.0,0.0,0.0,0.0,41179.0,52392.0,42971.0,0.0,0.0,0,2010,71
1973,1973,521976993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2010,62
1974,1974,522192699,0.0,0.0,0.0,0.0,0.0,0.0,128410.0,437380.0,707054.0,103937.0,1,2010,62
1975,1975,522252725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2010,22
1976,1976,522623123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2010,62
1977,1977,522713734,1.0,1.0,0.0,1.0,2.0,36093.0,56992.0,0.0,0.0,0.0,1,2010,25
1978,1978,522985191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2010,29
1979,1979,523116069,0.0,0.0,0.0,0.0,0.0,722220.0,203235.0,0.0,95239.0,46531.0,0,2010,71
1980,1980,523243996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010,71
1981,1981,523387579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010,71
1982,1982,523410942,0.0,0.0,0.0,0.0,0.0,0.0,814.4,0.0,0.0,0.0,0,2010,71
1983,1983,523424182,0.0,0.0,0.0,0.0,0.0,0.0,1577.15,0.0,0.0,0.0,0,2010,71
1984,1984,523428134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010,71
1985,1985,523477206,0.0,0.0,0.0,0.0,0.0,1400000.0,0.0,0.0,0.0,0.0,0,2010,71
1986,1986,523565653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2010,71
1987,1987,523662807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2010,96
1988,1988,523693141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2010,62
1989,1989,523707537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010,71
1990,1990,523772861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2010,62
1991,1991,523797306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2010,20
1992,1992,523860401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2010,71
1993,1993,524013885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010,71
1994,1994,524099827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385692.0,1,2010,71
1995,1995,524100401,0.0,0.0,0.0,0.0,0.0,0.0,80673.0,0.0,0.0,0.0,1,2010,71
1996,1996,524102670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47127.0,0.0,0.0,0,2010,71
1997,1997,524196086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2010,71
1998,1998,524252020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2010,71
1999,1999,524309200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010,62
2000,2000,524350204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758088.0,273195.0,1,2010,29
2001,2001,524353117,0.0,0.0,0.0,0.0,0.0,158101.0,112851.0,108612.0,195706.0,151514.0,1,2010,71
2002,2002,524381324,0.0,0.0,0.0,0.0,0.0,156355.0,0.0,0.0,0.0,0.0,0,2010,71
2003,2003,524509486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010,71
2004,2004,524516481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2010,71
2005,2005,524538360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010,62
2006,2006,524579927,0.0,0.0,0.0,0.0,0.0,162.67,702459.0,127692.0,0.0,0.0,0,2010,71
2007,2007,524652690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70830.0,0,2010,71
2008,2008,524812948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2010,71
2009,2009,525025730,0.0,0.0,0.0,0.0,0.0,0.0,366279.0,0.0,0.0,0.0,1,2010,71
2010,2010,525278271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010,96
2011,2011,527565311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2010,62
2012,2012,527591556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2010,96
2013,2013,527691612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010,71
2014,2014,527781850,0.0,0.0,0.0,0.0,0.0,0.0,4284812.0,0.0,0.0,0.0,0,2010,72
2015,2015,527997662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010,71
2016,2016,528293095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2010,71
2017,2017,528456619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2010,26
2018,2018,528605991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2010,62
2019,2019,528616584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045686.0,307176.0,0,2010,71
2020,2020,528634264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010,96
2021,2021,528643059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186704.0,0.0,0,2010,71
2022,2022,528825888,0.0,0.0,0.0,0.0,0.0,262000.0,0.0,0.0,0.0,0.0,0,2010,30
2023,2023,528912116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010,62
2024,2024,528955321,0.0,0.0,0.0,0.0,0.0,0.0,121936.0,0.0,0.0,0.0,1,2010,22
2025,2025,529007684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2010,25
2026,2026,529074486,0.0,0.0,0.0,0.0,0.0,68378.0,42183.0,77446.0,0.0,0.0,1,2010,25
2027,2027,529170839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2011,71
2028,2028,529193468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2010,71
2029,2029,529210494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010,71
2030,2030,529210536,0.0,0.0,0.0,0.0,0.0,0.0,74749.0,0.0,0.0,0.0,1,2010,62
2031,2031,529212227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010,71
2032,2032,529212847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53780.0,0.0,0.0,1,2010,62
2033,2033,529218596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010,62
2034,2034,529235749,0.0,0.0,0.0,0.0,0.0,2504593.0,1886534.0,2080032.0,0.0,0.0,1,2010,72
2035,2035,529236648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010,71
2036,2036,529243271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462000.0,1,2010,21
2037,2037,529284879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010,62
2038,2038,529293912,0.0,0.0,0.0,0.0,0.0,333.33,0.0,0.0,0.0,0.0,0,2010,71
2039,2039,529294027,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0,2010,71
2040,2040,529294092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33145.0,0.0,0,2010,71
2041,2041,529294100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010,71
2042,2042,529296709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2010,62
2043,2043,529936650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2011,71
2044,2044,530288224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2011,62
2045,2045,530429224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2011,72
2046,2046,530604594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2011,22
2047,2047,531323681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2011,22
2048,2048,531680437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011,95
2049,2049,531788941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2011,71
2050,2050,531918456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2011,25
2051,2051,532144326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2011,71
2052,2052,532267382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2011,71
2053,2053,532654514,0.0,0.0,0.0,0.0,0.0,0.0,6513.0,0.0,0.0,27633.0,1,2011,71
2054,2054,532957610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011,71
2055,2055,532964228,0.0,0.0,0.0,0.0,0.0,411000.0,0.0,475752.0,18116.0,0.0,1,2011,71
2056,2056,532986080,0.0,0.0,0.0,0.0,0.0,0.0,73125.0,0.0,1414.0,0.0,1,2011,71
2057,2057,532987658,0.0,0.0,0.0,0.0,0.0,317343.0,0.0,331085.0,145002.0,115432.0,1,2011,32
2058,2058,533063889,0.0,1.0,0.0,1.0,1.0,33000.0,15000.0,0.0,0.0,0.0,1,2011,25
2059,2059,533141552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2011,96
2060,2060,533213773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1,2011,21
2061,2061,533297834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10733.0,0.0,0.0,1,2011,62
2062,2062,533623286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2011,71
2063,2063,533670790,0.0,0.0,0.0,0.0,0.0,4054.0,0.0,2637.0,0.0,0.0,0,2011,71
2064,2064,533706800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011,71
2065,2065,533706834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011,71
2066,2066,533869780,0.0,0.0,0.0,0.0,0.0,0.0,69867.0,100910.0,105136.0,181243.0,1,2011,71
2067,2067,533886859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2011,29
2068,2068,533969457,0.0,0.0,0.0,0.0,0.0,554705.0,49370.0,0.0,0.0,0.0,1,2011,71
2069,2069,534014956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011,62
2070,2070,534181623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123320.0,0.0,1,2011,62
2071,2071,534690581,0.0,0.0,0.0,0.0,0.0,37338.0,0.0,41844.0,78251.0,85311.0,1,2011,95
2072,2072,534737291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2011,71
2073,2073,534870803,0.0,0.0,0.0,0.0,1.0,0.0,0.0,106241.0,70440.0,0.0,0,2011,71
2074,2074,534881628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011,71
2075,2075,534933627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2011,71
2076,2076,534969647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011,62
2077,2077,535199103,0.0,0.0,0.0,0.0,0.0,585000.0,521000.0,1432000.0,581000.0,1222000.0,1,2011,71
2078,2078,535205660,0.0,0.0,0.0,1.0,0.0,216430.0,0.0,0.0,0.0,0.0,0,2011,32
2079,2079,535353395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011,71
2080,2080,535406433,0.0,0.0,0.0,0.0,0.0,0.0,502455.0,0.0,622000.0,190921.0,1,2011,32
2081,2081,537507022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2011,62
2082,2082,537616377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2011,96
2083,2083,537897811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2011,71
2084,2084,537915399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011,71
2085,2085,537915530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011,62
2086,2086,537934192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011,62
2087,2087,537934507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011,71
2088,2088,537934630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011,71
2089,2089,537961369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011,71
2090,2090,537975427,0.0,0.0,0.0,0.0,0.0,0.0,36139.0,29200.0,0.0,0.0,0,2011,96
2091,2091,538008319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2011,71
2092,2092,538055906,0.0,0.0,0.0,0.0,0.0,0.0,31844.0,0.0,149832.0,0.0,1,2011,71
2093,2093,538125956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2011,22
2094,2094,538203175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2011,62
2095,2095,538209594,0.0,0.0,0.0,0.0,0.0,418361.0,0.0,0.0,0.0,0.0,1,2011,62
2096,2096,538215690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54796.0,0.0,1,2011,71
2097,2097,538275413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011,25
2098,2098,538295742,1.0,3.0,3.0,2.0,0.0,524655.0,1235213.0,1437072.0,8751540.0,0.0,0,2011,29
2099,2099,538329970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011,71
2100,2100,538457847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39156.0,0.0,0.0,1,2012,96
2101,2101,538463043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89152.0,1026891.0,1,2011,26
2102,2102,538465865,1.0,0.0,0.0,0.0,0.0,77865.0,87122.0,113191.0,136026.0,56345.0,1,2011,29
2103,2103,538514407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2011,25
2104,2104,538522012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2011,29
2105,2105,538532722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2011,71
2106,2106,538600412,0.0,0.0,0.0,0.0,0.0,0.0,3149000.0,3907000.0,0.0,5558000.0,1,2011,26
2107,2107,538612268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011,62
2108,2108,538612334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011,71
2109,2109,538612367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011,71
2110,2110,538613613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27000.0,0.0,45000.0,0,2011,20
2111,2111,538675083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011,62
2112,2112,538695040,0.0,0.0,0.0,0.0,0.0,0.0,6455000.0,2946000.0,3233000.0,2413000.0,0,2011,20
2113,2113,538724329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011,71
2114,2114,538760125,14.0,4.0,7.0,7.0,2.0,1584000.0,1476000.0,1337000.0,823000.0,898000.0,1,2012,22
2115,2115,538771650,0.0,0.0,0.0,0.0,0.0,895550.0,1240057.0,1217197.0,0.0,1988673.0,1,2011,71
2116,2116,539072793,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1492285.0,0.0,0,2011,71
2117,2117,539075259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011,71
2118,2118,539501205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2012,21
2119,2119,539658310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2011,71
2120,2120,539869107,0.0,0.0,0.0,0.0,0.0,0.0,50579.0,0.0,0.0,0.0,1,2012,62
2121,2121,539928911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2012,71
2122,2122,540013802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,71
2123,2123,540018439,0.0,0.0,0.0,0.0,0.0,29000.0,33000.0,0.0,0.0,0.0,1,2012,25
2124,2124,542001193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734753.0,98285.0,0,1954,71
2125,2125,542015904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175006.0,1,1980,22
2126,2126,542021829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1900,71
2127,2127,542029152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1983,71
2128,2128,542035795,0.0,0.0,0.0,0.0,0.0,4915.0,127999.0,119734.0,126894.0,111823.0,1,1986,29
2129,2129,542036850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9330000.0,8690000.0,1,1954,22
2130,2130,542040928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1900,25
2131,2131,542044417,0.0,0.0,0.0,0.0,0.0,147324.0,2477714.0,1096576.0,1104724.0,490545.0,0,2000,20
2132,2132,542046677,0.0,0.0,0.0,0.0,0.0,111000.0,131000.0,0.0,0.0,0.0,1,1954,96
2133,2133,542062922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1900,21
2134,2134,542065479,1251.0,984.0,1172.0,1318.0,700.0,42456000.0,42333000.0,42883000.0,44257000.0,36676000.0,0,1954,29
2135,2135,542076682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1958,20
2136,2136,542078555,0.0,0.0,0.0,0.0,0.0,1788000.0,1288000.0,1168000.0,103000.0,0.0,1,1977,22
2137,2137,542084447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1954,25
2138,2138,542094750,0.0,0.0,0.0,2.0,3.0,2605000.0,7506000.0,1637000.0,1631000.0,910000.0,0,1998,29
2139,2139,542097944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7642629.0,0.0,0,1954,25
2140,2140,542098553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1900,20
2141,2141,542750138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1954,22
2142,2142,544501927,4.0,1.0,2.0,0.0,0.0,188267.0,105303.0,170241.0,38947.0,0.0,1,1954,32
2143,2143,546780065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1967,20
2144,2144,547020040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1900,26
2145,2145,548201490,0.0,0.0,0.0,1.0,0.0,0.0,0.0,938408.0,0.0,964383.0,0,1954,20
2146,2146,549800522,0.0,0.0,3.0,0.0,3.0,0.0,303998.34,433365.0,695436.0,1080281.0,1,1954,71
2147,2147,550200869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1955,20
2148,2148,550800528,0.0,0.0,0.0,0.0,0.0,2082234.0,732306.0,698269.0,164000.0,528453.0,1,1955,25
2149,2149,552009169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17334.0,0.0,1,1955,32
2150,2150,552012791,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1955,20
2151,2151,552016487,14.0,17.0,19.0,17.0,11.0,526990.0,651597.0,5313924.0,2210338.0,2323762.0,0,1955,20
2152,2152,552018152,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1955,26
2153,2153,552021214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1989,22
2154,2154,552024879,0.0,0.0,0.0,0.0,0.0,68961.0,81459.0,90569.0,108221.0,149241.0,1,1968,20
2155,2155,552027898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1980,22
2156,2156,552031650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1955,71
2157,2157,552035826,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,1941,26
2158,2158,552058158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1980,71
2159,2159,552065187,3.0,2.0,7.0,4.0,2.0,11746.0,0.0,0.0,0.0,13764000.0,0,1955,20
2160,2160,552068637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1955,26
2161,2161,552076416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1955,96
2162,2162,552081739,44.0,34.0,31.0,31.0,32.0,0.0,0.0,5887359.0,8091655.0,8885377.0,1,1955,22
2163,2163,552085672,0.0,0.0,0.0,0.0,0.0,58367.0,158041.0,157163.0,0.0,0.0,1,1975,25
2164,2164,552097610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1900,62
2165,2165,552105603,1.0,0.0,3.0,0.0,0.0,187818.0,218096.0,177780.0,0.0,0.0,1,1955,25
2166,2166,552134454,2.0,0.0,0.0,0.0,0.0,169063.0,122767.0,226324.0,85201.0,233903.0,1,1955,22
2167,2167,552139677,1.0,1.0,1.0,2.0,3.0,2294394.0,0.0,0.0,0.0,0.0,1,1955,21
2168,2168,552146854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1980,20
2169,2169,552721193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1955,25
2170,2170,556750248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1967,22
2171,2171,556850279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1968,62
2172,2172,558201075,0.0,0.0,0.0,0.0,0.0,5245000.0,5216000.0,5691000.0,529000.0,0.0,1,1973,21
2173,2173,559801675,0.0,1.0,0.0,0.0,0.0,524172.0,0.0,0.0,201548.0,416688.0,1,1955,29
2174,2174,562033068,0.0,0.0,0.0,0.0,0.0,7365279.0,7717984.0,8167004.0,8985582.0,6858176.0,0,1956,21
2175,2175,562034124,0.0,1.0,0.0,0.0,0.0,2114000.0,0.0,350000.0,306000.0,315000.0,0,1981,20
2176,2176,562045336,0.0,0.0,0.0,0.0,0.0,0.0,295091.0,0.0,0.0,0.0,1,1970,22
2177,2177,562050856,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1981,32
2178,2178,562061002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1956,20
2179,2179,562079921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225575.89,0.0,1,1956,25
2180,2180,562110965,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2891831.0,1,1956,30
2181,2181,562128132,1.0,3.0,4.0,2.0,3.0,524033.0,631825.0,521584.0,624565.0,597289.0,1,1900,20
2182,2182,562137596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1956,20
2183,2183,568504161,0.0,0.0,0.0,0.0,0.0,0.0,1941000.0,0.0,2340016.66,517000.0,1,1956,29
2184,2184,569800873,21.0,6.0,4.0,1.0,9.0,330.0,238000.0,302000.0,289000.0,256000.0,0,1900,71
2185,2185,572017903,0.0,0.0,0.0,0.0,0.0,23445.0,17969.0,14905.0,15177.0,14775.0,1,1976,62
2186,2186,572020154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1983,25
2187,2187,572020394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1957,25
2188,2188,572040509,0.0,1.0,0.0,0.0,0.0,246301.0,250076.0,244000.0,0.0,229000.0,1,1900,22
2189,2189,572051571,2.0,0.0,0.0,0.0,2.0,226000.0,101000.0,159644.0,163000.0,191702.0,1,1957,25
2190,2190,572071140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1957,21
2191,2191,572082253,1.0,0.0,2.0,0.0,0.0,3940798.0,8993331.0,3360560.0,2342193.0,2228643.0,0,1900,20
2192,2192,572089795,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1973,26
2193,2193,572093243,0.0,0.0,0.0,0.0,0.0,128986.0,155791.0,157327.0,139253.0,79731.0,1,1957,20
2194,2194,572119592,0.0,0.0,0.0,0.0,0.0,66459.0,88304.0,399836.0,20257.0,0.0,0,1900,25
2195,2195,572123040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1975,71
2196,2196,572142347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1957,25
2197,2197,572168979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1983,32
2198,2198,572213742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1973,25
2199,2199,572224863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68576.0,1,1957,20
2200,2200,572232411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,0.0,5562448.0,1,1957,20
2201,2201,574202156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1957,96
2202,2202,574507596,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1957,32
2203,2203,575780176,0.0,0.0,0.0,0.0,0.0,138585.0,165198.0,149462.0,0.0,0.0,1,1957,21
2204,2204,576150270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1961,71
2205,2205,576650394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401000.0,0.0,32957.0,1,1966,20
2206,2206,577050545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1970,96
