siren,2016_CIR,2017_CIR,2018_CIR,2019_CIR,2020_CIR,2021_CIR,2022_CIR,2023_CIR,activitePrincipaleUniteLegale,categorieEntreprise,Division,somme_CIR
528825888.0,262000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.12Z,GE,30,262000.0
528861685.0,0.0,0.0,20177.0,0.0,0.0,0.0,0.0,,71.11Z,ETI,71,
528876196.0,0.0,942848.0,0.0,0.0,0.0,,,,22.23Z,ETI,22,
528902042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,25.11Z,ETI,25,
528912116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02A,GE,62,0.0
528937089.0,,,,0.0,,,,0.0,29.20Z,ETI,29,
528955321.0,0.0,121936.0,0.0,0.0,0.0,4625865.0,0.0,0.0,22.29A,ETI,22,4747801.0
529007684.0,0.0,0.0,0.0,0.0,0.0,10716.0,126112.0,65473.0,25.62B,ETI,25,202301.0
529053019.0,,,,,0.0,0.0,0.0,0.0,29.20Z,ETI,29,
529070112.0,0.0,0.0,82.0,1484004.0,0.0,0.0,0.0,,71.12B,GE,71,
529074486.0,68378.0,42183.0,77446.0,0.0,0.0,0.0,0.0,783483.0,25.99B,ETI,25,971490.0
529080186.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,71.12B,ETI,71,
529105157.0,0.0,,0.0,0.0,0.0,0.0,,,25.50B,ETI,25,
529108615.0,2162030.0,329000.0,2868522.0,1035728.0,1148000.0,996684.0,0.0,,62.02B,ETI,62,
529133852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20.30Z,ETI,20,
529134942.0,0.0,0.0,,2711340.0,,,0.0,0.0,62.01Z,ETI,62,
529170839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
529176059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26.30Z,ETI,26,
529179715.0,,,,,,,0.0,0.0,72.20Z,ETI,72,
529193468.0,0.0,0.0,0.0,0.0,0.0,76338.0,1369074.0,839211.0,71.12B,ETI,71,2284623.0
529210494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,GE,71,0.0
529210536.0,0.0,74749.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02A,ETI,62,74749.0
529212227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,GE,71,0.0
529212847.0,0.0,0.0,53780.0,0.0,0.0,0.0,0.0,0.0,62.02A,ETI,62,53780.0
529214991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20.59Z,ETI,20,
529218596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02A,GE,62,0.0
529219792.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02A,ETI,62,
529235749.0,2504593.0,1886534.0,2080032.0,0.0,0.0,0.0,0.0,84019.0,72.11Z,ETI,72,6555178.0
529236648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,GE,71,0.0
529243271.0,0.0,0.0,0.0,0.0,462000.0,1341000.0,1882901.0,2245000.0,21.10Z,ETI,21,5930901.0
529259731.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,71.12B,ETI,71,
529268393.0,1306823.0,1314088.0,0.0,2604748.0,,1787302.0,1325000.0,2188312.0,29.32Z,ETI,29,
529281347.0,87629.0,0.0,277174.47000000003,0.0,0.0,0.0,,0.0,62.02A,GE,62,
529284879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.01Z,GE,62,0.0
529293912.0,333.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.20B,GE,71,333.33
529294027.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.20B,GE,71,90.0
529294035.0,,,,,,,0.0,0.0,71.20B,GE,71,
529294092.0,0.0,0.0,0.0,33145.0,0.0,0.0,0.0,0.0,71.20B,GE,71,33145.0
529294100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.20B,GE,71,0.0
529296709.0,0.0,0.0,0.0,0.0,0.0,20331.0,6900.0,0.0,62.02A,ETI,62,27231.0
529351090.0,,,,,,0.0,0.0,0.0,71.12B,GE,71,
529357253.0,0.0,0.0,0.0,0.0,0.0,131071.0,0.0,,62.01Z,GE,62,
529431066.0,,,,6128.0,1961.0,0.0,0.0,0.0,62.01Z,ETI,62,
529436537.0,20446.0,0.0,8483.0,0.0,0.0,0.0,0.0,,30.20Z,ETI,30,
529544090.0,,,,,0.0,0.0,0.0,0.0,71.12B,ETI,71,
529642753.0,,,255662.0,0.0,1116014.0,,,,71.12B,ETI,71,
529660748.0,,,,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,
529677452.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.20B,ETI,71,
529753147.0,,0.0,0.0,0.0,704589.0,0.0,260530.0,146911.0,62.02A,ETI,62,
529849390.0,0.0,3943115.0,3943115.0,0.0,0.0,0.0,,0.0,71.12B,GE,71,
529924656.0,,,,0.0,27037.0,14169.0,64557.0,61209.0,62.02A,ETI,62,
529936650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
529991119.0,126851.0,,,,,,,,62.01Z,ETI,62,
530045111.0,0.0,0.0,,0.0,0.0,,0.0,0.0,71.12B,GE,71,
530288224.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.0,54000.0,62.02A,ETI,62,66000.0
530303023.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,
530311208.0,,,0.0,0.0,0.0,0.0,0.0,0.0,62.01Z,ETI,62,
530364025.0,532847.0,,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,
530390418.0,,0.0,0.0,0.0,0.0,,0.0,0.0,71.12B,ETI,71,
530424670.0,,,,,529208.0,341338.0,0.0,0.0,72.11Z,GE,72,
530429224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.11Z,ETI,72,0.0
530466119.0,19710.0,0.0,5346.0,,,0.0,0.0,0.0,72.19Z,ETI,72,
530501808.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71.12B,GE,71,
530604594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.23Z,ETI,22,0.0
530634716.0,0.0,0.0,14903.0,0.0,0.0,0.0,0.0,,29.20Z,ETI,29,
530649896.0,,0.0,0.0,,0.0,0.0,0.0,0.0,71.12B,ETI,71,
530706738.0,22051.0,43325.0,0.0,4370600.0,2582107.0,0.0,,,62.01Z,ETI,62,
530740562.0,0.0,105000.0,0.0,0.0,,0.0,,,71.12B,ETI,71,
530746791.0,0.0,0.0,,,,,0.0,0.0,96.03Z,ETI,96,
530828631.0,,0.0,,0.0,0.0,0.0,4592166.0,1500364.0,62.02A,ETI,62,
531156115.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.50B,ETI,25,
531164267.0,,,0.0,15276.0,0.0,0.0,0.0,0.0,25.11Z,ETI,25,
531202828.0,,0.0,,0.0,0.0,,0.0,0.0,29.20Z,ETI,29,
531320984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71.12B,GE,71,
531323681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.29A,ETI,22,0.0
531332310.0,0.0,0.0,0.0,0.0,,,,,25.50B,ETI,25,
531405710.0,,,,,0.0,0.0,0.0,,71.12B,ETI,71,
531423507.0,,0.0,12948.0,12948.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,
531557544.0,35544.0,44000.0,67000.0,104000.0,0.0,75000.0,77000.0,,25.50A,ETI,25,
531583839.0,,115160.0,,171760.0,158840.0,147630.0,141224.0,,25.50A,ETI,25,
531680437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.11Z,GE,95,0.0
531788941.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,71.12B,ETI,71,220.0
531881175.0,,,0.0,0.0,0.0,0.0,0.0,,71.20B,ETI,71,
531889616.0,,0.0,0.0,0.0,,0.0,0.0,0.0,71.12B,ETI,71,
531917391.0,0.0,0.0,0.0,,0.0,0.0,,,96.09Z,ETI,96,
531918456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.99B,ETI,25,0.0
532144326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.11Z,ETI,71,0.0
532152253.0,140498.0,95762.0,0.0,0.0,0.0,0.0,,,96.04Z,ETI,96,
532260379.0,,630998.0,1348000.0,662000.0,907000.0,546366.0,662000.0,,72.19Z,GE,72,
532267382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
532309689.0,,0.0,0.0,,,,0.0,,71.12B,ETI,71,
532394194.0,0.0,,,,0.0,0.0,,0.0,62.01Z,ETI,62,
532462256.0,955340.0,808981.0,,1120808.0,1295716.0,1708490.0,2224740.0,1810800.0,71.12B,GE,71,
532504412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,62.03Z,GE,62,
532579646.0,,,,,,,,0.0,96.02A,ETI,96,
532651528.0,,,,,,,,0.0,96.09Z,GE,96,
532654514.0,0.0,6513.0,0.0,0.0,27633.0,35577.0,0.0,0.0,71.12B,ETI,71,69723.0
532655313.0,,0.0,0.0,0.0,0.0,33618.0,0.0,0.0,71.12B,ETI,71,
532679768.0,,,,,,,0.0,0.0,71.12B,ETI,71,
532680378.0,0.0,0.0,0.0,0.0,,0.0,0.0,,62.03Z,ETI,62,
532935715.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.41Z,ETI,20,
532957610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.20B,GE,71,0.0
532964228.0,411000.0,0.0,475752.0,18116.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,904868.0
532986080.0,0.0,73125.0,0.0,1414.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,74539.0
532987658.0,317343.0,0.0,331085.0,145002.0,115432.0,0.0,0.0,0.0,32.50A,ETI,32,908862.0
533059184.0,0.0,0.0,0.0,0.0,0.0,0.0,,,96.02A,ETI,96,
533063889.0,33000.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,25.99B,ETI,25,48000.0
533141552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.04Z,ETI,96,0.0
533208161.0,,,,,,1974540.0,0.0,0.0,62.01Z,GE,62,
533213773.0,0.0,0.0,0.0,0.0,27.0,0.0,12436000.0,0.0,21.10Z,ETI,21,12436027.0
533297834.0,0.0,0.0,10733.0,0.0,0.0,0.0,0.0,0.0,62.09Z,ETI,62,10733.0
533334660.0,,,,0.0,0.0,0.0,0.0,0.0,96.04Z,GE,96,
533412961.0,7508.0,0.0,52122.57,,,,,,71.12B,ETI,71,
533429619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26.40Z,ETI,26,
533475497.0,,,,0.0,0.0,0.0,0.0,0.0,96.09Z,ETI,96,
533513214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,96.09Z,ETI,96,
533623286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
533638318.0,,,5389.0,,0.0,0.0,0.0,0.0,62.02A,GE,62,
533670790.0,4054.0,0.0,2637.0,0.0,0.0,0.0,0.0,0.0,71.12B,GE,71,6691.0
533699278.0,0.0,,16714.0,0.0,0.0,0.0,0.0,,71.12B,ETI,71,
533706800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.11Z,GE,71,0.0
533706834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.11Z,GE,71,0.0
533727533.0,,,,116658.0,489294.0,0.0,0.0,0.0,71.12B,ETI,71,
533750576.0,,0.0,,,0.0,0.0,0.0,,96.02A,ETI,96,
533775524.0,,,,0.0,0.0,0.0,0.0,0.0,96.03Z,ETI,96,
533805719.0,31000.0,0.0,0.0,0.0,0.0,0.0,0.0,,62.02A,ETI,62,
533869780.0,0.0,69867.0,100910.0,105136.0,181243.0,126181.0,149016.0,201300.0,71.20B,ETI,71,933653.0
533886859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.20Z,ETI,29,0.0
533951687.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,71.12B,ETI,71,
533969457.0,554705.0,49370.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,604075.0
533987640.0,,,,0.0,0.0,0.0,0.0,,96.09Z,GE,96,
534014956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767000.0,62.02A,GE,62,767000.0
534181623.0,0.0,0.0,0.0,123320.0,0.0,0.0,,0.0,62.02A,ETI,62,
534358957.0,0.0,,,,,0.0,,,71.12B,ETI,71,
534369921.0,0.0,,,0.0,0.0,0.0,0.0,,62.01Z,ETI,62,
534497367.0,,,,0.0,0.0,,,,71.12B,ETI,71,
534628581.0,,,,0.0,0.0,,0.0,,32.99Z,ETI,32,
534690581.0,37338.0,0.0,41844.0,78251.0,85311.0,0.0,0.0,0.0,95.12Z,ETI,95,242744.0
534737291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
534741772.0,,0.0,0.0,1792.0,0.0,0.0,1500.0,0.0,62.02A,ETI,62,
534820956.0,556.0,2500.0,0.0,0.0,0.0,0.0,0.0,,62.03Z,ETI,62,
534870803.0,0.0,0.0,106241.0,70440.0,0.0,0.0,0.0,0.0,71.12B,GE,71,176681.0
534881628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,GE,71,0.0
534933627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
534969647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.03Z,GE,62,0.0
535058846.0,21580.0,19697.0,44798.0,,0.0,0.0,2260634.0,214422.0,25.11Z,ETI,25,
535130751.0,,0.0,0.0,0.0,0.0,,,,96.03Z,ETI,96,
535163349.0,0.0,0.0,0.0,0.0,0.0,0.0,,,96.01A,ETI,96,
535199103.0,585000.0,521000.0,1432000.0,581000.0,1222000.0,447000.0,233000.0,152000.0,71.12B,ETI,71,5173000.0
535205157.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.12Z,GE,32,
535205660.0,216430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.13Z,GE,32,216430.0
535213326.0,0.0,0.0,0.0,0.0,0.0,,,,96.04Z,ETI,96,
535229181.0,0.0,0.0,,0.0,0.0,0.0,72000.0,0.0,71.12B,GE,71,
535246763.0,,0.0,0.0,,0.0,0.0,0.0,0.0,71.12B,ETI,71,
535257067.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,62.02A,ETI,62,
535296545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71.12B,ETI,71,
535353395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,GE,71,0.0
535406433.0,0.0,502455.0,0.0,622000.0,190921.0,277000.0,364647.0,338000.0,32.99Z,ETI,32,2295023.0
535520316.0,,689732.0,0.0,0.0,0.0,0.0,0.0,0.0,25.50B,ETI,25,
537150013.0,,,,,,,0.0,0.0,32.91Z,ETI,32,
537425266.0,161744.0,206727.0,,,,277686.0,,,71.12B,ETI,71,
537464711.0,,,,,179023.0,0.0,0.0,234132.0,72.19Z,ETI,72,
537507022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02A,ETI,62,0.0
537517542.0,0.0,0.0,0.0,0.0,0.0,,,,96.04Z,ETI,96,
537534208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,96.04Z,ETI,96,
537558272.0,0.0,0.0,0.0,0.0,0.0,0.0,,,62.03Z,ETI,62,
537570814.0,,,,,0.0,,0.0,,25.11Z,GE,25,
537611568.0,,,,0.0,0.0,0.0,0.0,0.0,20.42Z,ETI,20,
537616377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.09Z,ETI,96,0.0
537621989.0,,,0.0,,,,,,95.22Z,ETI,95,
537667487.0,0.0,0.0,0.0,0.0,0.0,298329.0,0.0,,71.12B,GE,71,
537698862.0,,,,921862.0,4001983.0,0.0,0.0,,71.12B,ETI,71,
537801888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71.12B,ETI,71,
537804445.0,,85768.0,0.0,0.0,0.0,0.0,0.0,,62.02A,ETI,62,
537819989.0,0.0,0.0,,0.0,1440.0,1440.0,0.0,,71.12B,GE,71,
537856619.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,
537897811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
537908527.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,GE,71,
537915399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,GE,71,0.0
537915530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02A,GE,62,0.0
537915571.0,0.0,,0.0,0.0,0.0,0.0,0.0,,95.12Z,GE,95,
537934192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02A,GE,62,0.0
537934507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,GE,71,0.0
537934630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,GE,71,0.0
537934671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71.12B,GE,71,
537961369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,GE,71,0.0
537975427.0,0.0,36139.0,29200.0,0.0,0.0,0.0,0.0,0.0,96.09Z,GE,96,65339.0
538008319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
538055906.0,0.0,31844.0,0.0,149832.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,181676.0
538068941.0,,,,,,0.0,0.0,0.0,96.09Z,ETI,96,
538115684.0,24000.0,8000.0,14000.0,0.0,,0.0,254000.0,0.0,71.12B,GE,71,
538125741.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,20.14Z,ETI,20,
538125956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.21Z,ETI,22,0.0
538134438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71.12B,ETI,71,
538203175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.09Z,ETI,62,0.0
538209594.0,418361.0,0.0,0.0,0.0,0.0,94924.0,63190.0,83010.0,62.02A,ETI,62,659485.0
538215690.0,0.0,0.0,0.0,54796.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,54796.0
538215740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71.12B,ETI,71,
538265893.0,,0.0,0.0,0.0,0.0,0.0,0.0,,62.01Z,ETI,62,
538275413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.11Z,GE,25,0.0
538295742.0,524655.0,1235213.0,1437072.0,8751540.0,0.0,5418483.0,1656248.0,1197897.0,29.32Z,GE,29,20221108.0
538329970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,GE,71,0.0
538379447.0,5150000.0,,1265483.0,935435.0,1008390.0,1211597.0,,0.0,72.19Z,GE,72,
538381559.0,,0.0,,0.0,0.0,,0.0,0.0,25.62B,ETI,25,
538388919.0,,,572093.0,434655.0,259269.0,0.0,187642.0,,71.12B,ETI,71,
538457847.0,0.0,0.0,39156.0,,0.0,0.0,0.0,0.0,96.04Z,ETI,96,
538463043.0,0.0,0.0,0.0,89152.0,1026891.0,433411.0,510303.0,0.0,26.51A,ETI,26,2059757.0
538465865.0,77865.0,87122.0,113191.0,136026.0,56345.0,69867.0,83123.0,81123.0,29.32Z,ETI,29,704662.0
538465915.0,,,0.0,62639.0,0.0,0.0,0.0,,71.12B,ETI,71,
538492687.0,14823.0,18311.0,9605.0,,0.0,0.0,0.0,0.0,71.20B,ETI,71,
538499310.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,29.20Z,ETI,29,
538512179.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22.22Z,ETI,22,
538514407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.93Z,ETI,25,0.0
538521253.0,156838.0,,,79546.0,0.0,55104.0,0.0,0.0,25.50B,ETI,25,
538522012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.20Z,ETI,29,0.0
538532722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
538533043.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,
538592312.0,0.0,0.0,0.0,0.0,0.0,,,,62.02A,GE,62,
538593419.0,,0.0,16942.0,0.0,0.0,0.0,0.0,,71.12B,ETI,71,
538600412.0,0.0,3149000.0,3907000.0,0.0,5558000.0,0.0,6650000.0,6509000.0,26.20Z,ETI,26,25773000.0
538612268.0,0.0,0.0,0.0,0.0,0.0,31967.0,5371.0,726829.0,62.01Z,GE,62,764167.0
538612334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,GE,71,0.0
538612367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,GE,71,0.0
538613605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71.12B,ETI,71,
538613613.0,0.0,0.0,27000.0,0.0,45000.0,67000.0,69000.0,0.0,20.13A,GE,20,208000.0
538623950.0,,,0.0,0.0,0.0,0.0,0.0,,22.29A,ETI,22,
538637455.0,,0.0,0.0,35990.0,0.0,0.0,213402.0,0.0,20.16Z,ETI,20,
538652900.0,0.0,,0.0,0.0,0.0,,,,71.12B,GE,71,
538654427.0,,0.0,0.0,0.0,,,,0.0,30.30Z,GE,30,
538663683.0,0.0,0.0,,,,,,,62.02A,ETI,62,
538675083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.01Z,GE,62,0.0
538695040.0,0.0,6455000.0,2946000.0,3233000.0,2413000.0,0.0,0.0,0.0,20.16Z,GE,20,15047000.0
538700295.0,68161.0,,,,,,54212.0,46233.0,72.19Z,ETI,72,
538717174.0,,,,,,,0.0,,25.12Z,ETI,25,
538724311.0,,0.0,0.0,0.0,0.0,0.0,0.0,52144.0,71.20B,GE,71,
538724329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.20B,GE,71,0.0
538739053.0,86887.0,,0.0,129042.0,,142000.0,76000.0,61059.0,95.12Z,ETI,95,
538753138.0,0.0,0.0,,0.0,,0.0,,,62.02A,ETI,62,
538755380.0,18826.0,0.0,0.0,0.0,0.0,0.0,,,62.02A,GE,62,
538760125.0,1584000.0,1476000.0,1337000.0,823000.0,898000.0,2672916.0,1924036.0,10243000.0,22.22Z,ETI,22,20957952.0
538771650.0,895550.0,1240057.0,1217197.0,0.0,1988673.0,1998277.0,1912233.0,1489860.0,71.12B,ETI,71,10741847.0
538799370.0,317136.0,227572.0,250697.0,,117338.0,207416.0,,,20.42Z,GE,20,
538801416.0,,,0.0,0.0,0.0,0.0,,,25.11Z,ETI,25,
538807280.0,0.0,0.0,0.0,,0.0,0.0,,,25.62B,ETI,25,
538829177.0,6652.0,0.0,,0.0,0.0,0.0,0.0,0.0,62.02A,ETI,62,
538866971.0,0.0,0.0,0.0,0.0,0.0,0.0,,,96.02B,ETI,96,
538868001.0,0.0,0.0,0.0,0.0,,,,0.0,62.02A,ETI,62,
538949108.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02A,ETI,62,
538997768.0,,0.0,,,,,,,96.03Z,ETI,96,
539071977.0,,,0.0,0.0,0.0,89405.0,0.0,4483.0,71.20B,ETI,71,
539072793.0,0.0,0.0,0.0,1492285.0,0.0,0.0,0.0,0.0,71.12B,GE,71,1492285.0
539075259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,GE,71,0.0
539098731.0,,,,,0.0,,,,71.12B,ETI,71,
539144378.0,0.0,0.0,0.0,,,0.0,0.0,,71.12B,ETI,71,
539230482.0,,,,,,0.0,0.0,0.0,71.12B,GE,71,
539288159.0,129627.0,46164.0,127355.0,263121.0,308190.0,213409.0,,,62.02A,ETI,62,
539339259.0,0.0,,,,,,,,62.01Z,ETI,62,
539362004.0,0.0,0.0,,0.0,,,0.0,,71.20B,ETI,71,
539439216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,96.09Z,GE,96,
539464248.0,,,,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,
539501205.0,0.0,0.0,0.0,0.0,0.0,0.0,115737.0,24434.0,21.20Z,ETI,21,140171.0
539560565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71.12B,ETI,71,
539563882.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.50A,ETI,32,
539565986.0,,,,,,0.0,0.0,,62.02A,ETI,62,
539592717.0,0.0,0.0,0.0,,,0.0,,,71.20B,ETI,71,
539658310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.20B,ETI,71,0.0
539730499.0,0.0,0.0,0.0,0.0,0.0,0.0,,,62.02A,ETI,62,
539746289.0,,,0.0,0.0,0.0,0.0,0.0,0.0,95.22Z,ETI,95,
539869107.0,0.0,50579.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02A,ETI,62,50579.0
539871020.0,,,,,,0.0,,,71.12B,ETI,71,
539928911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
540010352.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,GE,71,
540013802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.20B,GE,71,0.0
540018439.0,29000.0,33000.0,0.0,0.0,0.0,0.0,0.0,0.0,25.61Z,ETI,25,62000.0
540041183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,62.01Z,ETI,62,
542001193.0,0.0,0.0,0.0,734753.0,98285.0,0.0,209097.0,139856.0,71.12B,GE,71,1181991.0
542015904.0,0.0,0.0,0.0,0.0,175006.0,133007.0,159987.0,56356.0,22.21Z,ETI,22,524356.0
542019096.0,8400000.0,6700000.0,3000000.0,4100000.0,2000000.0,2300000.0,1278000.0,,71.12B,GE,71,
542021233.0,232747.0,230843.0,0.0,0.0,,,,,21.20Z,ETI,21,
542021829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,GE,71,0.0
542029152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,GE,71,0.0
542035795.0,4915.0,127999.0,119734.0,126894.0,111823.0,54460.0,16182.0,18094.0,29.32Z,ETI,29,580101.0
542036850.0,0.0,0.0,0.0,9330000.0,8690000.0,8570000.0,0.0,0.0,22.21Z,ETI,22,26590000.0
542040928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.62B,ETI,25,0.0
542041421.0,111918.0,,0.0,6000.0,0.0,0.0,600.0,1200.0,20.14Z,ETI,20,
542044417.0,147324.0,2477714.0,1096576.0,1104724.0,490545.0,0.0,7895562.0,10749318.0,20.59Z,GE,20,23961763.0
542046677.0,111000.0,131000.0,0.0,0.0,0.0,0.0,0.0,0.0,96.04Z,ETI,96,242000.0
542053285.0,0.0,0.0,0.0,0.0,0.0,0.0,3800000.0,,20.42Z,GE,20,
542062922.0,0.0,0.0,0.0,0.0,0.0,3079529.0,3397369.0,3757624.0,21.20Z,ETI,21,10234522.0
